,BNPIDRXA,BNPIF3AX,BNPIF3XM,BPFXSTGU,BNPICCE3,BNPIVMRU,BPCURVW4,BNPIVCXA,BNPIAIRT,BPFXGGUR,BNPIFXMG,BNPIAIRU,BNPIAIRG,BNPIAIRJ,BNPIAIRE,BNPIEC03,BNPIAIRB,BNPIPLEE,BNPIPMEE,BNPIPQEE,BNPIPVEE,BNPILUEE,BNPIPMUH,BNPIPQUH,BNPIPVUH,BNPIMDEA,BNPIAIFH,BNPICVXA
22/03/2013,243.1691,421.7174,205.0916,114.6528,229.9814,142.9596,112.7138,126.8478,112.4414,172.8574,139.5842,120.2649,173.8866,146.9513,118.3347,212.1048,109.1794,147.0308,182.4547,155.27,139.985,127.2636,116.2717,130.3549,95.6997,1604.5145,118.7022,129.2619
25/03/2013,243.3604,424.604,204.2857,114.2652,229.6417,143.2816,112.7193,127.0347,112.5757,173.4621,139.7655,120.987,174.9977,147.8966,119.4463,211.3387,109.3183,147.5195,183.1092,155.6092,140.0021,127.414,116.0163,130.3623,95.5895,1604.4193,119.0471,129.4481
26/03/2013,242.8742,424.6875,205.2397,114.3273,230.8533,143.3515,112.7211,127.0345,112.6818,174.0484,139.7033,121.3313,175.4727,147.6552,119.9781,210.9949,109.4027,147.6912,183.7444,156.3092,140.7448,127.7149,116.0322,130.4818,95.5551,1603.1113,119.2189,129.4813
27/03/2013,242.4254,423.7923,205.4908,114.0093,230.729,143.1406,112.721,127.0314,112.5868,174.1356,139.9137,121.3277,175.8605,148.5673,119.9028,209.4656,109.3415,147.6823,183.6327,156.3883,140.7739,127.9701,116.5193,131.0401,95.783,1608.4071,119.2768,129.4809
28/03/2013,242.8832,425.5811,205.5702,114.2448,231.3434,143.3751,112.7209,127.0676,112.6296,173.8184,139.4117,121.5819,176.063,148.2908,120.3644,209.9965,109.4214,148.3803,184.0276,156.5009,140.5401,128.7874,116.892,131.5466,96.0328,1608.1772,119.4399,129.5413
02/04/2013,244.1994,426.0017,206.1843,114.4199,231.7391,143.6586,112.7541,127.1169,112.6818,174.665,139.4932,122.0437,175.7019,148.4099,120.0198,212.5483,109.5239,148.7214,184.0396,156.0092,139.7467,128.9824,115.8675,130.5726,95.7949,1606.0098,119.6069,129.5665
03/04/2013,244.8916,424.0475,207.5212,114.4611,230.0725,143.7172,112.7615,126.775,112.6091,174.8605,138.9989,121.2387,174.9753,145.3606,119.3728,211.187,109.5876,149.0673,184.8824,156.5635,139.9668,128.7236,115.1894,130.3407,96.1688,1610.4683,119.7506,129.1812
04/04/2013,244.7113,421.7501,207.8074,114.316,230.7127,142.9229,112.7765,126.7773,112.4876,173.7947,139.4681,121.3552,174.1637,144.3254,119.5189,210.4489,109.617,148.0908,183.5102,156.167,140.3446,128.9311,115.7581,130.4749,96.484,1629.1227,118.4145,129.175
05/04/2013,243.347,418.9753,209.3783,115.1255,229.9029,142.4576,112.7783,126.7801,112.5584,173.1421,138.8699,121.5843,172.6704,144.4259,119.1037,208.7127,109.6088,147.4906,182.1921,155.799,140.5105,128.9066,115.8698,129.7499,96.6007,1635.6535,118.3585,129.1187
08/04/2013,243.2959,419.723,208.6222,114.8997,231.2531,143.1966,112.7703,126.9247,112.5807,173.6622,139.7672,121.7968,173.6536,142.8982,119.7689,208.9626,109.6446,147.6253,182.4426,156.0672,139.9965,129.1205,116.1615,129.593,96.3045,1637.7063,118.3403,129.2768
09/04/2013,243.5708,420.9759,206.5597,114.8762,231.7196,143.9388,112.7627,126.8151,112.651,174.5073,139.767,122.0142,173.6287,143.3345,120.2678,209.4255,109.6982,147.487,182.3765,156.0937,140.9073,128.8739,116.1387,129.2619,96.48,1635.9368,118.2681,129.1587
10/04/2013,243.1179,419.4664,208.1156,114.7812,232.8228,144.6918,112.7606,126.767,112.6139,174.8743,140.0911,121.3054,173.152,144.094,118.6041,211.7389,109.6088,147.5038,182.5099,155.7611,140.1661,128.8261,115.5441,129.5078,96.2982,1645.881,118.2929,129.1259
11/04/2013,242.7451,416.6122,208.7929,114.8566,233.0946,145.0187,112.77,126.7646,112.6942,175.5048,139.9452,121.4057,172.9941,143.5841,118.642,211.837,109.8052,147.6728,183.079,156.5053,140.406,128.804,115.2718,129.5446,96.3956,1656.5934,118.2795,129.1283
12/04/2013,242.1177,414.0832,211.4239,115.1069,233.4245,144.6345,112.7793,125.9017,112.5732,174.6616,139.5034,121.617,173.3966,143.9481,118.1054,211.7748,109.7113,148.0295,183.3792,157.1911,140.8911,128.9581,115.585,129.5635,96.3919,1672.7014,118.3417,128.3213
15/04/2013,242.9412,413.0164,212.5542,115.3789,230.0773,144.8478,112.7941,122.8467,112.584,173.6203,139.0501,117.8481,173.9324,144.8759,118.8104,212.0475,109.7399,148.1783,183.0456,156.6459,140.0839,128.7311,114.9769,129.1193,96.1389,1649.3582,118.2795,125.2938
16/04/2013,243.7761,411.1668,211.908,115.4726,232.6359,143.9466,112.7826,123.3275,112.6645,173.1949,138.8963,118.3042,173.6853,145.0885,118.9263,211.5755,109.7939,147.577,182.2915,156.0895,139.8163,129.3225,115.6761,129.3592,96.173,1657.5208,117.9182,125.7442
17/04/2013,243.2571,410.0123,214.2521,115.2858,230.2969,142.9808,112.7957,123.0972,112.6657,172.8409,139.0042,116.7323,172.9637,146.0909,117.5786,208.6108,109.7445,147.9363,182.2965,156.6137,140.2647,129.6287,115.8043,129.6049,96.1862,1646.817,117.4949,125.5183
18/04/2013,240.9299,410.667,215.3575,115.0321,229.161,141.9572,112.7975,123.2185,112.7268,172.1963,138.656,116.7212,173.6046,146.2332,117.9971,208.8138,109.7044,147.9604,181.9464,156.3339,139.742,130.0455,116.1989,130.2628,96.4472,1634.9818,117.5377,125.6046
19/04/2013,241.5909,412.7599,216.2174,114.6388,230.7587,142.3065,112.7936,123.2793,112.8104,172.2771,139.096,117.552,174.3852,146.6596,118.6489,210.0103,109.8182,147.6168,181.8037,156.3656,139.9024,130.4898,116.6466,130.5026,96.566,1645.6801,117.5759,125.6731
22/04/2013,242.9817,411.4191,214.2101,114.6159,231.6176,142.8504,112.8083,123.4777,112.8317,171.6138,139.2969,117.9791,174.9096,146.297,118.9254,210.8055,109.7935,147.57,181.4137,156.2203,140.1263,130.4956,116.8289,130.7738,96.2625,1659.8928,117.6956,125.8876
23/04/2013,243.5355,412.3414,215.0544,114.5879,233.0589,144.8774,112.8119,123.5024,112.8434,171.1625,139.1662,117.7737,172.4125,146.5326,116.6609,212.5195,109.9067,147.7527,182.1192,156.1606,139.7014,130.48,116.7348,130.6388,96.1235,1675.7622,117.8265,125.9177
24/04/2013,244.1759,411.3487,213.1031,114.5812,233.0515,144.9278,112.808,123.5708,112.8693,171.4337,139.8118,117.8056,172.275,145.629,115.969,210.4087,109.9197,147.1807,181.8165,155.7716,139.3814,130.1133,117.1087,130.3773,96.993,1683.816,118.0472,126.0346
25/04/2013,244.1397,409.5922,210.7312,114.643,233.3895,145.1447,112.804,123.391,112.9224,171.9522,139.2119,117.7182,172.2714,145.4081,115.9232,210.4089,110.018,147.3336,182.5256,155.9868,139.87,130.3321,117.3427,130.5551,97.3685,1678.6446,117.9232,125.877
26/04/2013,243.4753,412.2055,212.0726,115.493,233.3669,144.3689,112.8096,123.1844,112.8739,171.7584,137.8645,117.9706,172.5126,145.9375,116.0336,212.0116,110.0934,148.1441,182.9145,156.2012,140.2394,130.1175,116.9914,130.0626,97.0216,1682.8056,118.0318,125.6789
29/04/2013,241.828,413.8342,213.1445,115.4088,234.0267,144.9283,112.8129,123.1992,112.9077,172.3476,137.7602,117.9398,172.8989,,115.7111,209.6916,110.1523,147.8237,182.1512,155.8707,139.6714,130.2635,116.9759,130.4861,97.0634,1687.6512,118.1249,125.7053
30/04/2013,242.549,413.7877,213.0558,115.9838,234.2106,144.5384,112.8014,123.2633,112.9071,172.6986,136.2275,118.0901,172.9846,146.7355,115.8269,210.1796,110.1288,147.9637,182.2739,155.9359,139.8892,130.4432,116.907,130.891,97.1924,1692.3303,118.023,125.766
01/05/2013,242.755,415.5236,215.151,,233.6936,144.5197,,122.823,112.8957,171.575,135.93,117.5229,173.18,148.0836,,,,147.9395,182.4483,155.8761,139.9021,130.0415,116.2377,130.0781,97.2131,1687.2879,118.004,125.3172
02/05/2013,244.9898,412.9674,211.0341,115.5494,234.4269,144.6702,112.839,122.5388,112.9101,171.634,136.5745,117.5636,173.6255,147.9931,116.8106,210.8661,110.0921,147.0544,181.981,155.4863,139.5866,130.0478,116.5415,130.3385,97.3651,1703.1727,117.9446,125.0323
03/05/2013,244.5241,409.4931,209.4605,115.2707,233.6943,145.3968,112.8105,122.381,112.7251,171.9151,137.1061,117.3366,173.7735,,116.6948,208.7616,109.556,146.7902,181.9536,155.878,140.0432,129.5355,116.3103,130.3677,97.0268,1696.6531,118.1948,124.8812
07/05/2013,246.2241,409.6935,208.5308,115.0984,232.8347,145.719,112.7912,122.6041,112.9293,171.8976,137.2094,117.6628,173.9576,145.9581,117.5129,206.607,109.8927,146.6794,181.7886,155.1888,139.8813,129.1241,116.4196,130.6348,97.5258,1713.3761,118.2813,125.0813
08/05/2013,245.6115,408.5269,208.2429,115.3894,231.7402,145.735,112.7987,122.6073,113.0086,171.8969,135.8929,117.674,173.8677,145.5045,117.543,204.5645,109.9138,146.6782,182.667,155.6823,140.2617,128.818,116.2556,130.5695,97.5116,1718.0174,118.3222,125.1008
09/05/2013,245.7366,409.8597,208.4039,115.0968,232.5393,145.281,112.8061,122.7593,113.0029,171.8962,136.6716,117.6645,173.8979,146.0215,117.8481,205.7405,110.049,147.0424,182.6818,156.2722,140.3086,128.5014,116.0091,130.824,97.6133,1713.905,117.7453,125.2899
10/05/2013,245.9241,410.601,208.2723,114.8691,232.0687,145.2692,112.7796,122.552,112.6642,171.8955,138.3135,118.0906,174.0599,144.3283,117.8353,204.4373,109.2831,147.3871,183.1482,156.3737,140.275,128.4764,116.144,131.6118,98.011,1723.4246,117.7938,125.0785
13/05/2013,245.6998,409.2908,208.1522,114.8293,232.586,145.902,112.7829,122.7926,112.6605,171.8934,138.2021,117.9479,174.3887,144.4528,118.3406,205.8195,109.4625,147.7672,183.5739,157.1549,140.5079,128.1069,115.9266,131.319,97.5406,1728.2995,117.9657,125.3503
14/05/2013,244.7325,408.5368,209.0726,114.6073,230.0553,145.9398,112.7772,122.7975,112.6301,171.8927,138.5926,117.3464,173.8839,144.8056,118.5375,205.0235,109.4762,148.2462,183.4655,157.383,139.8616,128.2493,116.2061,132.0217,98.0387,1737.3227,117.9317,125.3546
15/05/2013,244.503,409.0942,210.3021,114.2306,228.7335,145.9308,112.7845,122.6385,112.6632,171.892,139.4598,117.2627,173.9306,144.1998,118.7175,204.3712,109.4845,148.3824,183.9396,157.3772,139.7874,128.742,116.2718,132.0945,97.9107,1749.0477,117.845,125.1559
16/05/2013,245.998,411.4909,210.9175,114.4606,230.1824,145.6557,112.7994,122.7388,112.588,171.8913,138.564,117.3358,174.291,144.3644,118.7466,204.7963,109.4764,148.3296,183.8114,157.8997,139.9806,128.2487,115.7803,131.8126,97.6338,1754.8526,117.9812,125.2582
17/05/2013,245.0276,409.5001,211.6,113.3869,228.0953,146.0314,112.8029,122.6645,112.2613,171.8906,139.903,117.3865,174.6176,144.4053,119.0564,204.5655,109.5189,148.046,183.078,156.952,139.8502,128.3729,115.9172,132.194,97.8377,1767.3418,117.7381,125.1756
20/05/2013,244.9359,408.8769,210.6147,114.0216,228.6099,146.113,112.7857,122.7703,112.2632,171.8885,139.3485,117.5385,174.4705,144.4079,119.3266,204.8998,109.2883,148.5446,183.3182,158.377,140.9998,127.8482,115.8081,132.3733,98.0715,1764.7304,117.8317,125.2997
21/05/2013,244.5729,406.1831,209.8806,113.8663,228.1204,145.8249,112.7837,122.889,112.3349,171.8878,139.4912,117.4927,174.4902,144.3701,119.5255,205.3893,109.1859,148.6779,183.6968,159.0655,141.3376,128.0553,115.6946,132.3176,97.9024,1763.1958,117.778,125.4142
22/05/2013,244.7154,402.6588,208.5157,113.2309,229.4502,145.902,112.7985,122.9278,112.0365,171.8871,140.3772,117.3672,174.4909,144.1078,119.6599,205.3163,109.2644,148.3372,183.3947,158.8111,141.2488,127.9562,114.7331,131.2529,97.3731,1754.7043,117.7154,125.4772
23/05/2013,243.9519,404.2536,208.0538,113.5876,229.7082,145.3447,112.7834,122.9553,111.9976,171.8863,139.6208,117.5737,170.7423,130.1601,118.0246,204.9508,109.2535,147.8407,182.726,158.3906,140.7795,127.6786,114.8858,131.0183,97.7403,1715.8185,117.4368,125.4952
24/05/2013,244.324,404.7277,208.3888,113.809,229.9009,145.3339,112.7682,123.2364,112.1599,171.8856,139.0642,117.8226,171.1982,131.885,118.3067,204.5694,109.3608,148.1369,182.7255,158.5388,140.922,127.6851,114.8784,130.9231,97.3222,1720.0695,117.4381,125.7709
28/05/2013,244.8377,406.8902,209.7542,113.0315,230.7867,146.1934,112.7452,123.5799,111.799,171.8828,140.2616,118.0829,170.0775,131.7546,117.861,206.7248,109.3519,148.2547,182.9347,158.4068,140.5362,127.245,114.6377,130.6535,96.7072,1716.1908,117.6554,126.1122
29/05/2013,245.0844,405.462,208.1457,113.7187,230.1076,145.5928,112.7128,123.6471,111.7497,171.8821,139.3692,118.1657,166.3645,133.2252,116.2348,205.7863,109.323,147.3661,182.2743,158.0062,140.8305,126.2145,114.1391,130.5384,97.7548,1699.0836,117.5095,126.2005
30/05/2013,246.2401,407.8405,207.6423,114.3444,230.7873,145.6508,112.7162,123.6438,111.8605,171.8814,138.4991,118.4934,166.8811,129.2026,116.5889,206.3674,109.4544,147.2516,181.9909,158.0628,140.8946,125.7425,114.7682,130.5183,97.9826,1694.2792,117.2204,126.1917
31/05/2013,246.6732,406.0706,207.1038,113.1154,228.4544,145.58,112.7182,123.7222,111.8348,171.8807,139.3461,117.3819,166.1847,129.9475,116.4527,205.4852,109.4704,146.2785,181.017,157.3816,139.8935,125.1797,115.267,130.9782,98.2763,1691.3973,117.2642,126.2794
03/06/2013,246.533,407.3033,207.453,113.9431,229.3235,144.5665,112.7023,123.8039,111.7749,171.8786,138.0982,117.7224,166.1372,129.5385,116.2262,204.5107,109.4933,146.6772,181.4067,157.9028,140.4865,125.4169,114.5749,130.453,98.0203,1678.8591,116.8082,126.362
04/06/2013,246.8469,406.5935,208.2478,113.6141,228.6777,144.9328,112.704,123.8033,111.8051,171.8779,138.2384,117.9749,166.4173,127.9582,116.7842,204.9257,109.5011,146.6867,182.0599,157.9217,140.252,125.5916,114.0689,130.24,98.1949,1669.5948,117.2356,126.3608
05/06/2013,246.734,406.2881,208.096,113.3102,226.2928,144.1827,112.7134,123.8562,111.8014,171.8772,138.1419,117.2705,164.2946,126.7343,116.247,202.9426,109.6109,146.0273,181.363,157.9568,140.2376,125.2584,113.9331,130.3068,98.2524,1646.8296,117.4036,126.4055
06/06/2013,247.4669,412.2474,209.3154,113.6286,227.7372,143.5164,112.6809,123.7623,111.7657,171.8765,137.3388,117.2872,164.407,127.0101,116.5119,201.4851,109.5517,146.1677,181.4959,158.3306,140.5657,125.7481,114.7083,130.6415,98.3667,1652.8354,115.784,126.3183
07/06/2013,247.6802,414.4051,210.4952,113.2387,229.4045,145.2042,112.6616,123.6894,111.8461,171.8757,137.0772,117.5008,164.4407,126.1457,116.4755,203.804,109.6443,146.3485,181.1436,158.1072,140.2885,125.7179,114.3127,130.3497,98.4072,1677.4204,116.6037,126.254
10/06/2013,248.0111,415.4276,210.3274,113.149,229.6719,145.7793,112.6427,123.916,111.9174,171.8736,137.4455,117.8159,165.4784,126.1073,117.2199,203.7917,109.628,146.2225,181.4159,158.1984,140.2543,125.7324,114.4075,130.1024,98.5778,1684.2085,116.5753,126.489
11/06/2013,248.233,417.6733,210.8338,112.9033,228.2946,144.6704,112.6445,123.8591,111.932,171.8729,137.0227,117.1898,165.1249,126.6761,116.6419,202.1871,109.64,146.586,181.3107,158.4532,140.4999,125.4542,114.4579,130.4823,98.9992,1674.0977,116.3296,126.4294
12/06/2013,247.863,417.9238,210.6051,113.1752,226.7123,143.9036,112.6582,123.9051,111.9336,171.8722,136.1609,116.6918,164.9676,127.2531,116.7342,201.4644,109.735,146.2554,181.6832,158.3422,140.0718,125.5227,114.3677,130.917,99.3658,1659.06,116.314,126.4753
13/06/2013,247.7724,419.3974,211.1945,113.4785,229.175,142.7958,112.6836,124.0093,111.9693,171.8715,135.899,116.5335,165.1849,122.8743,116.8308,201.2148,109.7079,146.629,181.6911,158.7715,140.7579,125.72,114.5605,130.9599,99.3424,1667.9008,116.2243,126.5674
14/06/2013,248.0301,422.1556,212.4105,113.5688,228.3178,143.9274,112.7358,124.0615,111.9321,171.8708,135.4077,116.4013,166.0427,123.7652,117.5049,201.735,109.8748,146.1299,181.8647,158.4371,141.0185,126.1643,114.9078,131.6049,99.7028,1665.134,116.3966,126.6138
17/06/2013,247.1424,419.3617,211.116,113.5663,229.366,143.881,112.7316,124.198,111.9818,171.8687,135.7786,116.5694,166.6755,124.0849,117.457,203.0335,109.9686,146.3604,181.696,158.3039,140.6954,126.3259,114.6937,131.299,99.2445,1677.9894,116.6219,126.7242
18/06/2013,247.3054,419.7088,211.7135,113.5243,229.8002,143.914,112.7032,124.2106,111.9611,171.868,136.3204,116.4308,166.6829,124.6677,117.701,203.177,109.8183,146.2384,182.4553,158.6063,140.8537,126.4591,114.6653,131.4069,99.141,1684.6365,116.5217,126.7423
19/06/2013,246.9941,419.4068,211.1688,113.5889,229.3396,143.8961,112.6993,124.2362,111.266,171.8673,135.6885,116.284,166.9154,124.0304,118.0299,203.1446,109.7952,146.6629,182.7062,159.0145,141.0388,125.4201,114.5354,131.3934,99.1627,1671.4381,116.3917,126.764
20/06/2013,247.2859,415.7988,212.9597,113.9029,225.3174,142.1306,112.6173,123.1436,111.0655,171.8666,139.5046,113.505,163.7448,124.9484,115.1195,198.67,109.1802,146.3011,181.9465,159.1838,140.7891,124.5291,114.4113,131.0739,99.5273,1659.7118,116.0874,125.6169
21/06/2013,247.8938,415.1669,212.4344,114.1282,225.6932,141.2803,112.5559,123.2101,110.8177,171.8659,139.7433,114.3474,163.9668,124.5469,115.1935,196.6655,109.023,145.7508,181.4542,158.8053,140.671,124.807,113.7671,130.8489,99.2274,1660.9412,116.2293,125.6802
24/06/2013,248.3513,418.3625,214.6004,114.5024,223.8404,140.3308,112.4723,123.2204,110.774,171.8637,139.8665,114.4471,163.7047,125.0069,114.9968,194.5802,108.7532,145.0836,179.3626,157.7648,139.7187,125.1596,113.9921,130.6813,99.0622,1651.1598,116.2912,125.7073
25/06/2013,248.9853,418.9347,215.1412,114.3491,225.3383,141.1081,112.542,123.4006,110.8294,171.863,139.9177,114.7918,163.9957,125.2671,114.9695,196.0239,108.9373,146.043,180.6216,158.8256,140.6648,125.3996,114.208,130.9246,99.527,1661.2865,116.6493,125.8962
26/06/2013,248.7935,417.7669,216.6456,115.1716,226.6749,141.9104,112.6167,123.1627,110.8988,171.8623,139.1876,115.0977,164.2218,126.0698,114.563,198.0915,109.0996,146.2776,181.0421,158.998,139.8366,125.9597,114.1502,130.8973,99.2581,1671.5471,116.6027,125.67
27/06/2013,249.2451,421.5275,219.5437,114.6721,227.2838,143.2791,112.6236,123.0528,110.9912,171.8616,139.5367,115.1296,164.085,125.0763,114.9668,198.6183,109.1556,146.4295,181.5287,159.8614,140.4382,125.9946,114.364,131.1017,99.5387,1677.6584,116.8639,125.5736
28/06/2013,249.1326,420.806,218.5411,113.9135,227.1103,143.362,112.6308,123.0104,110.9932,171.8609,140.4232,115.3877,164.0148,123.2749,115.2002,198.7077,109.2424,146.3318,181.1279,159.4814,140.026,125.8848,114.3383,131.0263,99.7174,1677.6584,116.9942,125.5352
01/07/2013,248.7281,420.2784,216.873,114.5236,227.8374,144.8526,112.6177,123.1354,111.0796,171.8588,139.8213,115.9319,163.3999,123.4265,115.4932,199.2915,109.3121,146.9589,182.2562,160.6774,140.38,126.0354,114.3484,130.8578,99.4524,1671.7322,117.2543,125.6709
02/07/2013,247.8241,420.044,217.3122,113.9802,227.9814,144.9329,112.6402,123.1828,111.0651,171.8581,140.2919,116.1901,164.1529,123.9736,115.9254,199.6296,109.4233,147.5413,182.6963,161.6624,141.0311,125.7039,113.8857,130.3486,99.2651,1672.4727,117.1786,125.7557
03/07/2013,247.5696,422.1055,217.8354,113.8795,228.0847,144.3384,112.6004,123.0058,111.0117,171.8574,140.4548,116.2921,163.633,124.1339,115.6222,198.9738,109.0245,148.1272,183.077,162.4821,141.4823,125.5584,113.8925,130.0296,99.0965,1687.9509,117.0579,125.5936
05/07/2013,247.5199,427.6866,222.4757,113.4578,228.9922,145.4023,112.6594,122.8631,110.6011,171.856,141.2824,116.8175,159.0398,124.5405,113.3136,199.64,109.308,148.1948,183.3207,162.0035,141.1334,125.1004,113.7837,130.1797,98.9115,1710.8481,116.3096,125.422
08/07/2013,246.8611,424.1216,219.625,114.0809,228.8781,147.6009,112.7116,123.0662,110.6909,171.8539,140.56,116.9075,159.7487,125.1218,113.1725,199.2704,109.6962,148.604,183.5359,161.8325,140.9935,125.3866,113.6448,130.2571,98.8717,1715.8871,116.4585,125.6112
09/07/2013,247.2162,427.4998,220.8462,114.455,228.1975,148.0667,112.7302,123.2257,110.845,171.8531,140.5208,116.9342,159.5521,125.1682,113.6656,199.2544,109.6559,148.9915,183.2543,161.4659,141.03,125.3981,113.4945,130.2559,98.9022,1732.435,116.4406,125.8056
10/07/2013,246.3896,426.9295,220.4928,114.4004,228.1717,148.3003,112.6981,122.9173,110.8207,171.8524,140.0596,117.0328,160.5417,125.772,114.2322,200.6358,109.6445,149.5662,183.907,162.2319,141.449,125.665,113.2756,130.1786,99.1135,1722.5905,116.2607,125.6328
11/07/2013,247.2136,427.0256,219.0335,114.0792,223.8745,148.8464,112.6919,122.9331,110.8199,171.8517,139.4317,116.321,160.5659,126.1082,114.5172,199.2022,109.8318,149.401,184.1071,162.0628,141.5136,126.2784,113.3739,130.7257,98.9619,1721.0331,115.6063,125.6439
12/07/2013,247.0212,427.8204,219.539,113.6818,223.1678,148.8552,112.6689,123.1273,110.8204,171.851,139.6203,116.6227,161.3228,126.9942,114.9901,199.9658,109.538,149.5782,184.0999,162.0751,141.2382,126.116,113.7959,131.0295,99.1317,1726.1756,115.7205,125.8343
15/07/2013,246.7341,428.8845,219.7765,113.8731,222.8734,149.1065,112.6609,123.329,110.8897,171.8489,139.6394,116.8004,161.7794,,115.4748,200.0009,109.6459,149.4685,184.0423,161.9225,140.9064,126.2429,113.9278,130.5941,99.1837,1723.2005,115.7926,126.0282
16/07/2013,246.7207,428.1525,219.093,114.4352,224.3885,149.1231,112.7081,123.4173,110.9251,171.8482,138.6681,116.7739,161.9759,126.6683,115.6158,201.6086,109.7557,149.3961,184.008,161.9658,141.3886,126.1587,113.5769,130.1616,98.9356,1718.76,115.7921,126.1016
17/07/2013,246.9339,430.8319,220.9327,114.586,223.9292,149.0411,112.7345,123.493,111.1317,171.8475,138.8233,117.0649,162.1429,126.7833,115.8898,201.8082,109.8559,149.1996,183.6466,161.9416,141.2623,126.0168,113.5158,130.0455,98.8371,1720.1441,116.2276,126.1668
