,HFRXAR,HFRXCA,HFRXDS,HFRXED,HFRXEDE,HFRXEH,HFRXEHE,HFRXEHG,HFRXEHV,HFRXEMC,HFRXEMN,HFRXEW,HFRXEWC,HFRXEWE,HFRXEWG,HFRXEWJ,HFRXFIC,HFRXGL,HFRXGLC,HFRXGLCD,HFRXGLE,HFRXGLG,HFRXGLJ,HFRXM,HFRXMA,HFRXMD,HFRXME,HFRXMLP,HFRXMREG,HFRXNA,HFRXRVA,HFRXRVAE,HFRXRVMS,HFRXSDV,HFRXSS
02/11/2005,1006.36,959.32,1252.33,1254.57,1256.07,1152.43,1156.03,,,,963.79,1105.78,1355.51,1092.78,2027.89,111239.05,,1136.62,1392.31,1153.31,1121.21,2084.77,114632.94,1128.69,1083.76,1046.04,1128.51,,,,1075.2,1079.27,,,
03/11/2005,1006.76,957.58,1253.61,1255.0,1256.56,1157.96,1161.82,,,,965.5,1106.39,1355.92,1093.32,2029.16,111300.57,,1139.05,1394.96,1155.94,1123.49,2089.43,114881.98,1132.35,1078.38,1050.95,1132.18,,,,1074.32,1078.25,,,
04/11/2005,1007.26,959.69,1253.08,1254.87,1256.38,1159.93,1163.99,,,,964.43,1107.36,1357.03,1094.29,2031.43,111390.35,,1140.42,1396.6,1157.35,1124.81,2092.56,115019.01,1136.01,1080.1,1053.53,1135.84,,,,1074.38,1078.07,,,
07/11/2005,1006.58,958.06,1253.62,1255.15,1256.67,1162.09,1166.23,,,,965.46,1107.69,1357.38,1094.56,2032.14,111407.39,,1141.26,1397.54,1157.66,1125.58,2094.26,115083.68,1136.32,1080.64,1055.52,1136.16,,,,1074.46,1078.13,,,
08/11/2005,1005.75,958.8,1252.36,1253.93,1255.42,1157.53,1161.58,,,,965.09,1106.48,1355.76,1093.29,2029.93,111272.61,,1139.13,1394.78,1156.0,1123.38,2090.33,114851.68,1135.76,1078.46,1051.19,1135.59,,,,1073.56,1077.17,,,
09/11/2005,1005.22,955.22,1254.95,1254.76,1255.93,1156.43,1160.17,,,,966.81,1107.18,1356.15,1093.78,2031.37,111313.22,,1139.39,1394.58,1156.11,1123.6,2090.95,114830.02,1138.35,1080.48,1053.07,1137.93,,,,1074.57,1077.88,,,
10/11/2005,1004.46,955.58,1255.17,1256.32,1257.75,1160.44,1164.62,,,,963.79,1107.28,1356.31,1093.94,2031.63,111326.22,,1140.88,1396.47,1157.29,1125.18,2093.79,114988.1,1138.33,1079.85,1056.48,1138.11,,,,1073.57,1076.9,,,
11/11/2005,1005.43,955.34,1254.54,1258.93,1260.25,1162.44,1166.43,,,,964.31,1108.37,1357.55,1094.95,2033.66,111424.18,,1142.56,1398.42,1159.35,1126.78,2096.93,115152.59,1142.43,1080.72,1059.84,1142.15,,,,1073.28,1076.52,,,
14/11/2005,1003.8,954.83,1253.12,1257.1,1258.31,1160.01,1163.94,,,,965.82,1108.01,1357.01,1094.55,2033.1,111376.4,,1141.02,1396.4,1157.77,1125.19,2094.21,114988.46,1141.38,1084.43,1060.37,1141.03,,,,1072.23,1075.3,,,
15/11/2005,1003.46,955.9,1251.99,1254.81,1255.9,1155.49,1159.18,,,,967.86,1107.64,1356.43,1094.1,2032.47,111326.68,,1138.95,1393.68,1155.56,1123.02,2090.41,114764.15,1140.71,1086.06,1057.28,1140.29,,,,1071.99,1075.07,,,
16/11/2005,1004.63,953.69,1249.69,1254.24,1255.29,1156.9,1160.7,,,,967.75,1107.5,1356.17,1093.94,2032.66,111301.92,,1139.43,1394.18,1156.08,1123.48,2091.84,114803.04,1143.5,1087.54,1057.81,1143.19,,,,1070.95,1073.89,,,
17/11/2005,1004.19,951.95,1249.37,1261.32,1262.23,1165.29,1168.91,,,,969.18,1110.08,1359.04,1096.32,2037.52,111526.64,,1144.52,1400.12,1161.12,1128.22,2101.43,115283.48,1150.73,1087.93,1064.89,1150.25,,,,1070.48,1073.25,,,
18/11/2005,1006.3,952.87,1251.0,1263.33,1264.29,1169.36,1173.05,,,,968.64,1111.64,1360.87,1097.81,2040.76,111675.92,,1146.94,1403.0,1164.01,1130.59,2106.33,115525.09,1152.33,1089.46,1068.62,1151.87,,,,1071.95,1074.83,,,
21/11/2005,1006.6,954.65,1250.92,1266.68,1267.77,1171.96,1175.85,,,,968.87,1112.62,1362.03,1098.77,2042.43,111736.78,,1148.47,1404.84,1165.07,1132.1,2109.06,115641.44,1151.28,1090.13,1071.13,1150.84,,,,1072.6,1075.39,,,
22/11/2005,1007.11,954.53,1250.46,1268.37,1269.11,1175.03,1178.48,,,,971.69,1113.39,1362.7,1099.33,2043.76,111814.44,,1149.69,1405.99,1166.09,1133.11,2111.16,115763.21,1149.42,1091.09,1071.72,1148.56,,,,1072.76,1075.46,,,
23/11/2005,1007.28,953.31,1249.85,1270.86,1271.57,1175.55,1178.92,,,,973.7,1114.34,1363.9,1100.26,2045.5,111910.55,,1150.72,1407.28,1167.06,1134.13,2113.06,115868.78,1151.99,1092.52,1074.13,1151.1,,,,1073.33,1075.98,,,
25/11/2005,1007.6,955.43,1250.66,1271.48,1272.28,1175.62,1179.23,,,,973.84,1115.03,1364.36,1100.87,2047.18,111940.37,,1151.32,1407.63,1166.82,1134.65,2114.67,115895.83,1154.35,1091.75,1075.79,1153.61,,,,1073.25,1075.69,,,
28/11/2005,1009.07,955.46,1251.35,1265.99,1266.29,1170.15,1173.07,,,,971.74,1113.83,1362.61,1099.44,2044.46,111795.96,,1149.17,1404.59,1165.31,1132.24,2109.99,115645.2,1156.92,1089.11,1072.15,1155.83,,,,1075.64,1078.15,,,
29/11/2005,1009.1,953.96,1251.77,1268.07,1268.44,1171.42,1174.52,,,,971.63,1114.81,1363.82,1100.45,2046.69,111892.97,,1150.39,1406.12,1166.38,1133.5,2112.64,115773.84,1158.16,1092.16,1075.06,1157.19,,,,1077.55,1079.97,,,
30/11/2005,1010.51,956.83,1252.76,1267.08,1267.47,1172.72,1175.87,1106.81,1047.87,,973.51,1115.49,1364.7,1101.12,2047.62,111963.82,1074.59,1150.69,1406.52,1166.61,1133.77,2112.81,115805.71,1156.92,1092.93,1074.99,1155.95,,1077.4,1070.87,1076.67,1079.12,1087.02,1074.33,1039.61
01/12/2005,1011.85,954.37,1253.93,1274.83,1275.09,1181.82,1184.89,,,,975.84,1118.9,1368.77,1104.31,2053.83,112253.15,,1156.36,1413.35,1172.31,1139.08,2123.17,116318.68,1164.73,1096.03,1087.33,1163.64,,,,1076.68,1078.98,,,
02/12/2005,1013.9,955.44,1254.83,1276.81,1276.89,1184.61,1187.56,,,,975.5,1120.39,1370.48,1105.74,2056.56,112390.43,,1158.38,1415.68,1174.63,1141.03,2126.85,116508.8,1168.44,1098.13,1090.21,1167.2,,,,1076.89,1079.03,,,
05/12/2005,1015.15,957.09,1254.21,1278.02,1278.05,1183.49,1186.36,,,,975.47,1121.85,1372.0,1107.08,2058.83,112523.64,,1159.09,1416.19,1174.78,1141.55,2127.65,116566.85,1173.55,1104.03,1090.14,1172.25,,,,1076.84,1078.98,,,
06/12/2005,1015.46,959.43,1254.86,1280.03,1280.13,1183.86,1186.78,,,,975.24,1123.1,1373.42,1108.29,2061.17,112638.23,,1160.23,1417.46,1175.98,1142.64,2129.81,116670.05,1176.44,1106.03,1090.88,1175.19,,,,1077.13,1079.32,,,
07/12/2005,1015.0,957.88,1255.93,1279.55,1279.58,1181.71,1184.56,,,,974.53,1122.89,1373.18,1108.05,2061.04,112605.61,,1159.66,1416.81,1175.06,1142.12,2129.03,116601.09,1179.59,1106.06,1091.61,1178.33,,,,1076.51,1078.59,,,
08/12/2005,1013.34,957.93,1256.24,1278.73,1278.48,1180.76,1183.36,,,,975.0,1122.74,1372.45,1107.69,2060.18,112546.71,,1158.84,1415.16,1174.51,1140.97,2126.77,116470.54,1177.85,1107.92,1091.25,1176.26,,,,1075.88,1077.8,,,
09/12/2005,1013.54,955.97,1257.85,1280.84,1280.63,1183.16,1185.8,,,,975.67,1123.63,1373.45,1108.52,2061.74,112625.33,,1160.56,1417.15,1175.88,1142.61,2129.78,116633.02,1182.14,1107.51,1094.76,1180.58,,,,1075.21,1077.16,,,
12/12/2005,1014.77,956.82,1258.93,1282.03,1281.53,1185.39,1187.75,,,,973.71,1124.2,1373.83,1108.91,2061.95,112659.57,,1161.88,1418.3,1177.13,1143.57,2131.16,116741.47,1183.54,1107.78,1094.83,1181.57,,,,1075.44,1077.32,,,
13/12/2005,1016.26,959.28,1261.05,1282.35,1281.73,1187.17,1189.42,,,,969.45,1124.57,1374.19,1109.22,2062.87,112684.09,,1162.69,1419.21,1178.21,1144.31,2132.94,116809.88,1182.83,1109.0,1095.82,1180.78,,,,1075.98,1077.75,,,
14/12/2005,1016.57,960.25,1261.15,1282.35,1281.75,1189.05,1191.27,,,,970.85,1124.11,1373.41,1108.72,2061.92,112603.3,,1162.34,1418.45,1177.74,1143.85,2132.15,116734.7,1175.02,1108.46,1090.28,1173.08,,,,1075.86,1077.69,,,
15/12/2005,1015.6,960.54,1259.5,1280.93,1280.04,1187.86,1189.81,,,,973.46,1123.39,1372.32,1107.79,2060.98,112481.3,,1160.89,1416.52,1176.5,1142.24,2129.99,116537.69,1168.94,1108.85,1087.24,1166.82,,,,1076.39,1077.92,,,
16/12/2005,1016.13,961.08,1261.53,1281.82,1280.79,1187.14,1188.98,,,,976.04,1124.4,1373.42,1108.73,2062.51,112564.17,,1161.38,1416.99,1176.74,1142.62,2130.5,116569.17,1170.78,1109.04,1087.34,1168.53,,,,1076.95,1078.42,,,
19/12/2005,1016.22,958.57,1261.4,1279.05,1278.05,1183.06,1184.96,,,,974.6,1122.91,1371.0,1107.2,2060.21,112409.27,,1159.39,1413.93,1174.82,1140.64,2127.4,116365.26,1171.9,1107.14,1082.53,1169.6,,,,1076.98,1078.43,,,
20/12/2005,1017.7,959.03,1263.11,1278.87,1277.96,1183.61,1185.59,,,,977.13,1124.07,1373.07,1108.38,2062.6,112516.24,,1160.22,1415.71,1175.61,1141.64,2129.28,116440.46,1174.74,1107.97,1083.73,1172.54,,,,1077.1,1078.5,,,
21/12/2005,1018.74,960.04,1264.04,1281.05,1279.98,1189.51,1191.33,,,,977.39,1126.04,1375.43,1110.28,2066.62,112650.09,,1163.61,1419.81,1178.88,1144.93,2135.98,116711.41,1179.97,1109.03,1088.96,1177.61,,,,1076.97,1078.22,,,
22/12/2005,1018.97,960.76,1264.68,1282.14,1280.86,1192.91,1194.53,,,,976.6,1126.53,1375.52,1110.51,2067.89,112693.63,,1164.86,1420.81,1179.83,1145.86,2138.74,116828.77,1178.86,1109.97,1091.48,1176.3,,,,1076.51,1077.62,,,
23/12/2005,1019.73,964.14,1264.15,1282.77,1281.31,1193.37,1194.82,,,,975.57,1126.93,1375.89,1110.75,2068.8,112726.58,,1165.34,1421.26,1181.08,1146.18,2139.85,116869.09,1180.01,1109.04,1092.44,1177.28,,,,1076.1,1077.06,,,
27/12/2005,1019.73,965.02,1264.13,1280.08,1278.61,1189.49,1190.95,,,,974.09,1125.43,1374.04,1109.32,2066.27,112561.48,,1163.22,1418.65,1178.39,1144.2,2136.25,116644.3,1177.84,1105.16,1087.54,1175.13,,,,1076.62,1077.52,,,
28/12/2005,1020.88,964.62,1263.58,1282.04,1280.34,1191.72,1192.97,,,,974.32,1126.71,1375.28,1110.34,2068.4,112680.96,,1165.01,1420.49,1180.06,1145.7,2139.34,116814.51,1181.67,1107.82,1090.08,1178.73,,,,1077.3,1078.01,,,
29/12/2005,1022.8,962.97,1263.49,1283.2,1281.42,1193.82,1194.99,,,,975.79,1128.13,1376.53,1111.67,2071.16,112747.2,,1167.13,1422.56,1182.06,1147.7,2143.37,116947.71,1189.43,1108.34,1092.1,1186.37,,,,1077.78,1078.43,,,
30/12/2005,1024.88,965.39,1270.66,1282.96,1281.17,1193.71,1194.87,1144.93,1073.64,1000.0,976.84,1129.51,1378.26,1113.02,2073.69,112888.91,1104.23,1167.69,1423.26,1182.59,1148.23,2144.39,117006.35,1188.12,1108.85,1089.5,1185.05,,1096.52,1082.9,1079.49,1080.14,1093.13,1068.08,1052.31
03/01/2006,1027.76,965.38,1271.83,1285.76,1283.91,1199.42,1200.46,,,,978.34,1131.78,1380.78,1115.11,2077.83,113075.69,,1171.12,1427.14,1185.69,1151.33,2150.64,117317.3,1192.24,1111.33,1093.08,1189.0,,,,1080.22,1080.81,,,
04/01/2006,1029.8,965.92,1274.55,1291.97,1289.96,1204.42,1205.31,,,,978.91,1134.88,1384.33,1118.04,2083.42,113362.07,,1175.21,1431.84,1190.1,1155.15,2158.01,117709.47,1198.48,1115.84,1100.53,1195.03,,,,1080.65,1081.23,,,
05/01/2006,1028.91,967.49,1277.32,1292.72,1290.31,1204.76,1205.3,,,,980.38,1135.66,1384.82,1118.6,2084.88,113357.01,,1175.51,1431.74,1190.42,1155.24,2158.63,117683.0,1195.08,1116.91,1098.71,1191.36,,,,1081.85,1082.08,,,
06/01/2006,1030.98,967.76,1279.14,1297.8,1295.24,1209.02,1209.43,,,,980.49,1137.8,1387.25,1120.6,2088.64,113535.46,,1178.98,1435.72,1193.44,1158.47,2164.73,117994.2,1200.63,1117.27,1103.91,1196.73,,,,1082.86,1083.07,,,
09/01/2006,1030.79,970.14,1279.52,1303.6,1300.92,1213.19,1213.54,,,,980.73,1140.49,1390.02,1123.16,2093.49,113791.07,,1182.51,1439.46,1197.3,1161.84,2171.13,118334.64,1204.73,1120.88,1110.18,1200.76,,,,1084.4,1084.54,,,
10/01/2006,1029.47,971.2,1277.27,1305.39,1302.69,1212.55,1212.93,,,,981.85,1140.28,1390.03,1122.93,2093.13,113750.02,,1182.09,1439.22,1196.74,1161.41,2170.39,118278.47,1201.07,1120.46,1109.4,1197.21,,,,1084.88,1085.01,,,
11/01/2006,1030.97,970.89,1279.21,1308.88,1305.96,1215.41,1215.61,,,,980.65,1141.84,1391.72,1124.31,2095.95,113875.94,,1184.76,1442.21,1199.37,1163.81,2175.22,118519.17,1207.31,1120.46,1113.09,1203.18,,,,1085.69,1085.75,,,
12/01/2006,1031.13,975.32,1278.48,1307.9,1304.75,1211.68,1211.69,,,,981.39,1142.69,1392.3,1125.01,2097.58,113879.22,,1184.12,1441.03,1198.54,1163.07,2174.19,118402.02,1211.43,1120.93,1111.69,1206.99,,,,1086.73,1086.46,,,
13/01/2006,1030.93,974.7,1279.72,1306.15,1302.9,1212.97,1212.85,,,,981.27,1142.98,1392.58,1125.16,2097.89,113904.71,,1184.41,1441.24,1198.77,1163.19,2174.38,118427.59,1212.45,1123.14,1114.84,1207.79,,,,1085.84,1085.56,,,
17/01/2006,1031.94,975.51,1278.8,1307.85,1304.5,1209.22,1209.14,,,,982.02,1143.11,1392.66,1125.22,2098.22,113902.69,,1182.91,1439.34,1197.3,1161.69,2171.81,118276.83,1208.08,1128.61,1112.95,1203.51,,,,1086.33,1085.99,,,
18/01/2006,1027.77,973.56,1277.33,1305.84,1302.51,1204.73,1204.69,,,,978.55,1140.61,1389.56,1122.78,2093.78,113647.59,,1179.36,1434.96,1193.81,1158.27,2165.46,117923.24,1200.49,1130.86,1108.83,1196.07,,,,1084.92,1084.56,,,
19/01/2006,1031.81,971.61,1281.14,1310.24,1306.54,1212.29,1211.85,,,,979.97,1143.92,1393.36,1125.72,2099.77,113882.51,,1184.67,1441.14,1199.01,1163.08,2175.08,118381.53,1209.35,1132.61,1116.85,1204.47,,,,1087.27,1086.63,,,
20/01/2006,1032.25,975.23,1277.54,1306.66,1302.95,1207.14,1206.74,,,,980.74,1143.01,1391.73,1124.74,2098.03,113773.27,,1182.5,1437.96,1196.38,1160.9,2171.05,118155.56,1211.37,1129.15,1110.47,1206.35,,,,1087.71,1087.01,,,
23/01/2006,1034.7,973.61,1280.0,1307.22,1303.06,1207.39,1206.69,,,,980.03,1143.55,1392.06,1124.99,2098.75,113825.06,,1182.95,1438.13,1196.93,1161.02,2171.58,118172.32,1212.5,1132.0,1112.77,1206.94,,,,1087.91,1086.98,,,
24/01/2006,1034.8,972.44,1280.13,1311.18,1306.81,1214.32,1213.29,,,,979.69,1144.96,1393.64,1126.31,2101.32,113950.66,,1186.43,1442.11,1200.67,1164.28,2177.83,118499.67,1214.51,1132.55,1118.3,1208.83,,,,1088.33,1087.31,,,
25/01/2006,1035.72,973.54,1281.55,1311.33,1306.97,1215.58,1214.52,,,,976.7,1145.5,1394.19,1126.82,2102.3,114004.13,,1187.6,1443.42,1201.69,1165.4,2179.96,118617.13,1217.53,1132.22,1120.47,1211.78,,,,1089.77,1088.69,,,
26/01/2006,1036.14,975.16,1282.08,1313.92,1309.38,1220.39,1219.08,,,,975.01,1147.24,1395.9,1128.34,2105.48,114140.03,,1190.61,1446.61,1204.37,1168.1,2185.42,118879.88,1221.26,1134.36,1126.5,1215.32,,,,1090.9,1089.66,,,
27/01/2006,1037.87,976.34,1282.9,1318.8,1314.29,1224.89,1223.62,,,,976.04,1149.57,1398.74,1130.68,2109.86,114366.34,,1194.21,1451.01,1207.94,1171.69,2192.14,119237.86,1227.89,1133.96,1132.79,1222.01,,,,1091.5,1090.24,,,
30/01/2006,1039.61,976.73,1284.33,1319.22,1314.69,1226.62,1225.29,,,,978.03,1150.42,1399.67,1131.43,2111.34,114439.94,,1195.22,1452.11,1208.84,1172.58,2193.9,119328.85,1228.44,1134.03,1135.06,1222.54,,,,1091.78,1090.51,,,
31/01/2006,1039.36,979.25,1285.01,1318.96,1314.24,1227.57,1226.04,1212.43,1111.66,1056.09,978.51,1151.59,1400.93,1132.46,2113.21,114548.66,1131.94,1196.32,1453.22,1209.79,1173.47,2195.56,119427.73,1231.58,1134.6,1136.74,1225.35,,1126.15,1101.51,1092.68,1091.32,1107.94,1084.84,1085.05
01/02/2006,1041.22,981.97,1286.24,1323.53,1318.88,1229.74,1228.3,,,,978.18,1152.95,1402.48,1133.78,2115.75,114656.2,,1198.3,1455.54,1211.9,1175.37,2199.27,119597.83,1231.66,1134.04,1139.13,1225.59,,,,1093.75,1092.36,,,
02/02/2006,1041.49,982.79,1287.95,1319.75,1314.92,1225.23,1223.62,,,,981.59,1152.88,1401.91,1133.49,2115.43,114606.86,,1196.24,1452.52,1209.79,1173.13,2195.34,119351.63,1229.04,1135.77,1135.45,1222.81,,,,1095.0,1093.46,,,
03/02/2006,1040.21,983.65,1286.8,1321.1,1316.14,1224.28,1222.53,,,,980.04,1152.73,1401.79,1133.31,2115.74,114580.27,,1195.98,1452.24,1209.53,1172.89,2195.43,119313.49,1228.69,1136.82,1134.42,1222.33,,,,1094.73,1093.09,,,
06/02/2006,1041.75,982.02,1286.12,1322.89,1317.81,1227.8,1225.95,,,,978.45,1153.22,1402.4,1133.7,2117.13,114613.84,,1197.55,1454.12,1210.93,1174.36,2198.8,119454.02,1229.86,1139.12,1137.34,1223.37,,,,1094.74,1092.99,,,
07/02/2006,1039.66,984.87,1285.99,1317.09,1311.84,1223.28,1221.27,,,,979.54,1152.22,1400.97,1132.64,2115.39,114496.86,,1194.74,1450.47,1208.12,1171.54,2193.71,119155.6,1224.74,1139.55,1127.41,1218.11,,,,1095.78,1093.93,,,
08/02/2006,1037.09,985.03,1285.21,1316.27,1311.09,1223.98,1222.05,,,,978.24,1151.65,1400.18,1132.01,2114.43,114434.2,,1194.33,1449.86,1207.58,1171.08,2193.04,119108.53,1222.02,1140.24,1128.56,1215.44,,,,1095.24,1093.46,,,
09/02/2006,1039.18,981.62,1288.49,1315.53,1309.96,1225.04,1222.75,,,,979.06,1152.42,1400.64,1132.53,2115.84,114469.22,,1195.53,1450.83,1208.85,1172.01,2195.28,119186.69,1228.13,1140.05,1130.1,1221.22,,,,1095.53,1093.42,,,
10/02/2006,1037.21,981.01,1288.8,1312.94,1307.28,1222.66,1220.3,,,,979.44,1151.74,1399.88,1131.84,2114.44,114378.4,,1194.17,1449.1,1207.35,1170.61,2192.46,119017.17,1227.92,1139.8,1125.59,1220.97,,,,1095.0,1092.87,,,
13/02/2006,1034.47,977.93,1285.81,1307.82,1301.98,1217.08,1214.54,,,,977.53,1148.74,1396.1,1128.74,2108.96,114067.31,,1190.14,1444.03,1203.17,1166.55,2185.08,118604.47,1221.48,1139.6,1119.27,1214.36,,,,1095.28,1093.07,,,
14/02/2006,1034.3,979.46,1286.77,1311.24,1305.38,1220.66,1218.05,,,,977.4,1150.38,1398.01,1130.31,2112.18,114214.12,,1192.47,1446.76,1205.43,1168.76,2189.55,118818.0,1224.58,1141.66,1123.78,1217.38,,,,1094.6,1092.27,,,
15/02/2006,1032.53,978.97,1286.66,1312.21,1306.27,1223.32,1220.72,,,,977.84,1150.9,1398.56,1130.77,2113.01,114252.24,,1193.68,1448.14,1206.42,1169.91,2191.67,118923.97,1222.76,1142.13,1124.58,1215.51,,,,1096.96,1094.65,,,
16/02/2006,1035.31,981.76,1286.9,1316.39,1310.09,1226.88,1223.94,,,,979.19,1152.67,1400.18,1132.27,2116.35,114368.85,,1195.97,1450.36,1208.94,1171.96,2195.96,119097.28,1224.24,1143.1,1128.71,1216.62,,,,1096.38,1093.71,,,
17/02/2006,1037.3,984.38,1287.85,1316.56,1310.33,1226.86,1223.98,,,,974.97,1152.78,1400.33,1132.38,2116.46,114381.55,,1196.19,1450.65,1209.1,1172.08,2196.3,119114.45,1223.83,1144.29,1128.26,1216.28,,,,1097.44,1094.83,,,
21/02/2006,1038.8,982.86,1285.73,1314.2,1307.84,1227.19,1224.22,,,,978.54,1152.56,1399.77,1132.01,2115.88,114331.26,,1196.06,1450.13,1208.88,1171.81,2195.87,119071.98,1225.54,1141.8,1129.97,1217.91,,,,1097.61,1094.92,,,
22/02/2006,1038.25,981.64,1287.96,1316.27,1309.85,1229.63,1226.62,,,,975.65,1152.88,1400.1,1132.27,2116.52,114348.63,,1197.2,1451.45,1210.14,1172.87,2198.04,119170.26,1225.52,1143.4,1132.96,1217.81,,,,1097.4,1094.65,,,
23/02/2006,1038.13,981.61,1285.18,1315.14,1308.47,1231.18,1227.97,,,,978.06,1153.88,1400.91,1133.06,2118.14,114398.83,,1198.53,1452.65,1211.31,1173.97,2200.27,119248.87,1232.33,1143.52,1132.2,1224.47,,,,1097.85,1094.9,,,
24/02/2006,1039.68,982.42,1284.88,1316.57,1309.88,1233.26,1230.07,,,,980.18,1155.14,1402.52,1134.27,2120.68,114507.39,,1200.16,1454.7,1213.02,1175.57,2203.51,119392.84,1236.64,1143.4,1135.48,1228.81,,,,1097.69,1094.73,,,
27/02/2006,1039.34,983.44,1285.68,1317.92,1311.1,1236.31,1233.08,,,,979.1,1156.31,1403.98,1135.36,2123.01,114600.32,,1202.0,1456.97,1214.65,1177.34,2207.11,119549.4,1238.24,1145.39,1135.18,1230.33,,,,1098.69,1095.65,,,
28/02/2006,1038.24,984.79,1276.25,1311.82,1304.96,1231.91,1228.57,1229.51,1120.58,1142.72,979.97,1153.78,1400.61,1132.8,2117.85,114352.34,1157.13,1198.37,1452.21,1210.99,1173.73,2199.88,119199.61,1234.23,1144.65,1129.51,1226.23,,1132.57,1102.76,1098.14,1095.06,1120.89,1073.38,1078.81
01/03/2006,1038.22,987.67,1276.79,1318.29,1311.13,1236.0,1232.47,,,,980.57,1155.52,1403.06,1134.38,2121.64,114493.37,,1200.95,1455.77,1213.37,1176.15,2205.4,119424.46,1234.74,1145.89,1135.41,1226.59,,,,1096.63,1093.43,,,
02/03/2006,1038.24,985.88,1275.32,1318.35,1311.03,1237.12,1233.41,,,,981.8,1155.9,1403.68,1134.57,2122.39,114487.87,,1201.75,1456.89,1214.19,1176.31,2206.93,119459.31,1237.29,1146.36,1137.02,1228.97,,,,1097.49,1094.16,,,
03/03/2006,1036.36,988.49,1274.91,1319.13,1311.67,1236.78,1232.95,,,,979.68,1155.82,1403.48,1134.45,2122.32,114465.49,,1201.6,1456.59,1213.98,1176.47,2206.73,119429.52,1234.87,1146.79,1137.21,1226.49,,,,1098.23,1094.78,,,
06/03/2006,1034.7,989.8,1275.52,1318.56,1311.15,1233.96,1230.22,,,,978.57,1155.51,1402.7,1134.07,2121.65,114418.34,,1200.43,1454.73,1213.05,1175.27,2204.47,119295.94,1233.94,1147.49,1135.04,1225.61,,,,1098.15,1094.73,,,
07/03/2006,1031.94,988.97,1271.96,1312.89,1305.39,1225.46,1221.64,,,,976.63,1151.89,1397.73,1130.49,2114.75,114045.93,,1194.86,1447.34,1206.85,1169.84,2193.91,118724.19,1225.21,1147.29,1127.61,1216.79,,,,1097.5,1093.96,,,
08/03/2006,1028.63,986.81,1270.88,1311.85,1304.32,1222.19,1218.36,,,,975.12,1149.8,1395.56,1128.42,2111.05,113825.05,,1192.32,1444.62,1204.37,1167.34,2189.36,118455.91,1216.84,1147.02,1123.9,1208.51,,,,1098.5,1094.9,,,
09/03/2006,1028.85,988.26,1272.93,1314.07,1306.28,1222.07,1218.02,,,,976.27,1150.93,1396.24,1129.33,2113.0,113898.49,,1193.26,1445.02,1205.23,1168.05,2190.95,118509.68,1217.63,1146.9,1123.61,1209.06,,,,1100.28,1096.49,,,
10/03/2006,1030.54,985.0,1275.67,1318.93,1311.03,1225.31,1221.17,,,,975.94,1152.15,1397.43,1130.45,2114.99,113995.96,,1195.5,1447.45,1207.34,1170.18,2194.85,118709.69,1221.79,1148.46,1129.6,1213.11,,,,1098.99,1095.15,,,
13/03/2006,1033.72,986.35,1277.68,1321.47,1313.46,1228.79,1224.58,,,,979.07,1154.09,1399.84,1132.26,2118.64,114174.38,,1198.0,1450.54,1210.0,1172.51,2199.59,118946.68,1225.45,1147.39,1133.35,1216.71,,,,1099.3,1095.4,,,
14/03/2006,1035.53,985.16,1278.81,1324.16,1316.01,1234.58,1230.24,,,,981.41,1154.88,1400.96,1132.97,2120.34,114241.51,,1199.93,1453.03,1211.93,1174.31,2203.43,119128.98,1221.11,1148.52,1134.44,1212.45,,,,1098.6,1094.65,,,
15/03/2006,1037.23,983.97,1281.19,1329.58,1321.21,1239.91,1235.39,,,,980.7,1156.85,1403.39,1134.8,2123.93,114420.26,,1203.51,1457.4,1215.67,1177.66,2210.01,119470.71,1225.34,1149.53,1140.28,1216.58,,,,1099.55,1095.52,,,
16/03/2006,1038.11,986.59,1284.16,1331.97,1323.16,1240.74,1235.9,,,,979.47,1157.04,1403.44,1134.81,2124.43,114397.63,,1203.82,1457.57,1215.69,1177.71,2210.72,119454.99,1219.75,1148.84,1138.55,1211.05,,,,1100.36,1096.08,,,
17/03/2006,1038.66,986.23,1283.72,1334.53,1325.61,1245.61,1240.61,,,,980.29,1158.17,1404.6,1135.82,2126.46,114479.31,,1206.27,1460.25,1217.67,1179.96,2215.13,119664.88,1220.93,1149.26,1142.21,1212.19,,,,1100.91,1096.61,,,
20/03/2006,1038.09,985.93,1282.64,1333.49,1324.62,1245.87,1240.87,,,,980.67,1158.01,1404.21,1135.6,2126.14,114448.25,,1205.98,1459.69,1217.77,1179.63,2214.58,119622.18,1220.06,1150.13,1142.2,1211.3,,,,1100.8,1096.49,,,
21/03/2006,1037.56,990.72,1281.1,1331.58,1322.66,1240.8,1235.81,,,,980.55,1157.94,1403.68,1135.49,2125.88,114442.62,,1204.27,1457.17,1216.39,1177.98,2211.31,119454.16,1220.63,1149.97,1140.34,1211.58,,,,1101.75,1097.28,,,
22/03/2006,1037.81,986.49,1279.87,1334.05,1325.01,1243.75,1238.63,,,,979.01,1157.73,1403.19,1135.23,2125.49,114408.13,,1205.2,1458.03,1217.27,1178.82,2213.02,119532.55,1219.78,1152.03,1142.9,1210.65,,,,1101.2,1096.68,,,
23/03/2006,1038.42,988.22,1278.2,1334.48,1325.34,1244.31,1239.05,,,,979.92,1158.03,1402.76,1135.32,2125.77,114393.11,,1205.45,1457.53,1217.43,1178.92,2213.24,119513.85,1216.98,1152.01,1144.5,1207.53,,,,1103.14,1098.42,,,
