,BNPIFEU,BNPIFUS,BNPIFJP,BNPIFCN,BNPIFFR,BNPIFGE,BNPIFGB,BNPIFCH,BNPIFKR,BNPIFUSC,BNPIFBR,BNPIFAU,BNPIFHK,BNPIFTW,BNPIFSG,BNPIFIT,BNPIFSP,BNPIFSW,BNPIFNE,BNPIFRU,BNPIFEM,BNPIFJT,BNPIFE10,BNPIFEU2,BNPIFEU5,BNPIFE30,BNPIFJ10,BNPIFU10,BNPIFUS2,BNPIFU30,BNPIFUS5,BNPIFA10,BNPIFAU3,BNPIFI10,BNPIFF10,BNPIFG10,BPFXEUR1,BPFXGBP1,BPFXCHF1,BPFXJPY1,BPFXAUD1,BPFXNZD1,BPFXNOK1,BPFXSEK1,BPFXCAD1,BPFXCZK1,BPFXPLN1,BPFXHUF1,BPFXTRY1,BPFXZAR1,BPFXSGD1,BPFXMXN1,BPFXINR1,BPFXKRW1,BPFXPHP1,BPFXTWD1,BPFXBRL1,BPFXCLP1,BPFXCOP1,SPGSCLP ,SPGSHOP ,SPGSGOP ,SPGSBRP ,SPGSHUP ,SPGSNGP ,SPGSIAP ,SPGSICP ,SPGSIZP ,SPGSIKP ,SPGSILP ,SPGSGCP ,SPGSSIP ,BNPXCEB5,BNPXCEX5,BNPXCIG5,BNPXCHY5
15/02/2007,255.1496202,226.9005436,128.127182,112.0824273,216.4998377,193.9202946,145.5144,307.1058038,295.2682,221.1207032,75.79211284,246.4236265,212.6841692,127.1614,100,157.8718956,373.8526969,404.3755275,229.8227672,205.2092,126.9186867,131.342804,150.0351792,113.6810347,132.4429093,91.95248798,159.964845,141.1001459,112.6535389,153.2369177,125.6312484,102.4761936,117.5221942,125.9928033,100,126.7866721,104.5595844,156.426485,89.27419674,60.41179176,143.8374007,160.23,136.0440605,109.978,115.7223112,139.162,191.4914,192.2963,356.1487,135.9511,94.8565,170.5147,139.7437,141.7183,145.188,92.2965,162.9396,100.5016,113.1658,529.0596164,250.1842431,515.3444,640.9278,478.0751749,7.0044958,142.278374,472.8565136,166.1766056,856.3722931,204.0299,110.1373243,180.8159594,102.6629957,123.2584178,101.5549,114.2428
16/02/2007,254.2620292,226.6465547,127.9964913,112.765993,216.3293168,193.7085038,145.1793809,307.8280889,295.7619,221.8293266,75.59018489,244.7214244,212.8179045,127.1614,100,157.8586272,373.2641003,402.5827725,229.1453813,206.4559,127.1909312,131.1800325,150.0035828,113.6440918,132.3683536,91.87672525,160.1808228,141.2873861,112.6535389,153.6179233,125.7402491,102.6293595,117.554032,125.9185825,100,126.7158243,104.3890383,156.0789733,89.2319475,60.48438125,143.806776,160.0978,136.7628657,109.6965,115.6541357,138.9794,191.7429,192.444,356.7642,136.1951,95.1417,170.0296,139.7866,141.534,145.53,92.1219,162.7742,100.3214,113.0448,541.2665942,256.8738821,526.3146,655.1975,490.1496209,7.1886737,141.0946751,469.6200185,163.6088377,843.0993828,207.1405,110.3668911,181.1751856,102.6651923,123.3898528,101.5635,114.377
19/02/2007,255.4587064,226.6465547,128.3522823,112.765993,217.3421652,194.6754067,145.5935527,308.6702543,295.7619,221.8293266,75.59018489,247.0418601,212.8179045,127.1614,100,158.2834291,374.9148392,404.586697,230.5433257,206.0764,127.1909312,131.5764466,149.824978,113.6132745,132.2616046,91.62971087,160.4990827,141.2873861,112.6535389,153.6179233,125.7402491,102.706213,117.554032,125.7732121,100,126.5621173,104.4097314,155.8598611,89.27042622,60.26558799,143.9512062,161.1014,136.6221531,109.876,115.6975121,139.9467,192.4022,193.1238,359.3446,137.6882,95.0762,170.2778,139.8873,141.534,145.7994,92.1219,162.8678,100.4079,113.0448,541.2665942,256.8738821,526.3146,655.1975,490.1496209,7.1886737,141.0946751,469.6200185,163.6088377,843.0993828,207.1405,110.3668911,181.1751856,102.6773087,123.5789621,101.5635,114.377
20/02/2007,254.5261142,227.2189298,128.5914892,112.765993,216.0856456,194.4247484,144.8984151,307.0654824,296.661,223.8614979,75.59018489,246.8737642,212.8179045,127.1614,100,157.067891,374.0508229,401.2527883,229.8230098,203.697,127.4511481,131.7792371,149.8721317,113.6280427,132.266833,91.72472387,160.382701,141.1775612,112.6794035,153.4960695,125.7592388,102.5912622,117.5381232,125.815212,100,126.4192723,104.6132295,156.6364172,89.21299818,60.04901511,143.9822261,161.351,136.60146,109.7217,115.3172012,139.6905,192.5713,192.596,358.4278,137.2738,94.9345,170.2846,139.4212,141.1604,145.8291,92.1219,162.8872,100.5025,113.12,532.1339487,252.9587654,516.8751,645.2087,486.4080864,7.2688342,138.2738166,461.8523752,160.847336,869.1144131,212.3248,108.431253,179.1353427,102.6772086,123.6009898,101.5861,114.5235
21/02/2007,253.3561232,226.799748,128.4468694,112.9481252,215.5819471,193.5097553,143.9240663,303.5907402,297.1582,224.1688621,75.85322894,245.4959862,212.9090461,127.1614,100,155.8775595,371.6492616,399.8323924,230.1416114,206.4667,127.7877549,132.1078823,150.0355818,113.6431156,132.3514446,92.0277055,160.6610997,141.024712,112.644832,153.2621386,125.6704937,102.5143941,117.4581283,125.8860548,100,126.6200565,104.4256189,156.2585874,88.9859931,59.59776468,144.6841255,162.3029,136.5351414,109.1301,115.8959048,138.9811,192.4858,192.5536,358.0247,137.3604,94.9583,169.8902,139.5057,141.0841,145.6628,92.1219,163.7747,100.3921,113.2222,543.1654725,259.0472738,531.6721,659.6979,501.6004778,7.3623547,138.9790312,467.4353775,162.6398796,861.6815669,211.6336,112.2041187,184.8315601,102.7001679,123.7462744,101.5935,114.6956
22/02/2007,253.7757274,226.6739535,129.6805505,113.4601049,215.8749823,194.2718398,144.2811907,305.6144993,300.387,224.7167466,76.42423972,247.6906395,214.8164843,127.1614,100,156.3867087,371.3136001,399.949486,230.7069925,210.5752,127.629235,133.2599892,149.644907,113.5961709,132.1715569,91.49749233,160.9773631,140.943334,112.5672383,153.1014617,125.4452762,102.476065,117.4103867,125.5416675,100,126.2175806,104.2461483,156.3297325,88.75164032,59.37418905,144.651031,162.3076,136.1223911,109.0367,115.9017759,138.8066,192.6036,192.1873,359.0444,138.6449,94.9934,170.4611,139.3375,140.9764,145.2634,92.1219,164.0779,101.0436,113.4639,551.122596,265.5519924,540.0911,674.6262,512.3994007,7.446333,140.9435847,495.754962,168.6958678,850.532229,218.2003,112.0400434,184.5877925,102.7419936,123.8898607,101.6127,114.726
23/02/2007,253.8145737,225.9005871,130.4586816,112.1832384,216.042056,194.5171328,144.600361,305.3105499,300.3425,223.9269696,75.68433213,248.9151734,213.8662851,127.1614,100,156.4731169,370.2656059,403.4454646,230.8386129,210.5752,126.5333887,134.1704699,150.1126821,113.6458411,132.3902535,92.18332822,160.9533719,141.019334,112.644832,153.280275,125.7622771,102.0936016,117.3148967,126.0004769,100,126.5863894,104.7117912,157.1512224,89.42975517,59.54285286,144.988891,162.3493,136.8160619,109.355,116.1828029,138.8703,193.3217,192.9322,358.7782,138.479,95.0753,169.2272,139.2964,141.1091,145.2701,92.1219,163.2965,101.0794,113.3641,552.8406352,269.1434786,554.1228,679.6755,515.3189314,7.4491962,145.7794233,509.9147542,174.6549891,891.9438793,223.039,112.6471393,189.0523772,102.7353641,123.6255066,101.6012,114.3426
26/02/2007,255.6918855,225.6127996,130.5703574,111.9122403,217.989103,195.6228124,145.424527,304.3472576,300.0389,223.0391811,75.91851767,249.4389899,212.1450208,128.8157,100,157.7024374,373.0629791,407.0864678,231.2550995,214.5862,126.4243531,134.3136034,150.6901397,113.7165187,132.6728744,92.79056025,161.0174842,141.6495537,112.7311326,154.2706911,125.9677454,102.5915432,117.458369,126.4652787,100,127.0363932,104.7230694,157.1425256,89.49240393,59.78154419,145.4097343,163.5338,136.8830871,109.7894,116.0420704,138.5404,192.6509,193.0245,359.5527,138.4353,95.3495,168.9071,139.6656,141.2972,145.5534,91.8599,163.3941,101.2159,113.6533,555.1011917,269.7754425,555.9086,684.1759,519.7407449,7.3509039,146.4342112,508.175153,174.7518561,905.2167896,226.0344,113.1556515,190.283982,102.7396653,123.4778241,101.5807,114.3794
27/02/2007,248.7080211,217.5157513,129.8041587,108.2307089,211.3634431,189.8727284,142.190543,293.3712888,296.7646,214.6364556,70.90954343,247.783686,207.6601226,128.2639,100,153.2834523,362.2074113,391.491979,226.1623566,205.4206,116.125938,133.8878835,151.0257265,113.7905854,132.8667464,93.22925609,161.2080865,142.1447566,113.0931086,155.1313187,126.7356878,103.0521186,117.5856322,126.7614259,100,127.3562966,105.3058095,157.3286623,90.20822405,60.68703402,145.2794309,162.1533,137.0720498,110.7991,115.4619647,139.4687,193.3724,192.4738,353.7583,136.3517,95.4684,167.7965,139.5586,141.1457,145.2236,92.1041,161.5627,100.6277,113.018,555.7341285,272.9045083,558.4598,684.0661,524.1058684,7.1886749,145.67857,503.279898,173.686031,913.1805633,222.3478,112.7290904,188.4622338,102.702056,122.6426464,101.5456,112.8236
28/02/2007,244.1682967,218.8880917,125.7522007,103.7315089,209.3403256,187.776616,139.8311374,289.6863342,288.0223,214.7879814,72.10592513,240.9378075,202.5925697,128.2639,100,151.7668203,358.6787905,383.168532,222.7202533,201.9571,118.1000258,129.5463505,151.0768949,113.8157613,132.9400357,93.1914148,161.7720545,142.7107231,113.0240937,155.8957385,126.5064191,103.3205853,117.7600145,126.7934585,100,127.4272401,105.0223833,156.8562543,90.20300332,60.8044582,144.4352747,161.1994,136.2500823,110.142,114.7460337,139.8425,192.3939,191.5848,352.1588,134.7859,95.1999,167.5002,139.2107,140.755,144.2415,92.1041,160.943,100.3205,112.629,558.7180413,274.0759361,552.592,689.1154,531.1065669,6.9663251,142.152497,485.6408115,168.7927348,908.8270958,211.6336,110.3176858,182.6249128,102.6586719,121.9559169,101.4215,113.4634
01/03/2007,241.451855,218.2955174,124.7112038,101.0464604,206.3752932,184.8858983,138.3945746,289.5908745,288.0223,214.1495342,71.46632486,240.4717257,199.7034265,123.7875,100,149.6558408,353.6954382,380.9244374,219.5227257,192.0381,117.2861531,128.6041567,151.1263516,113.8370124,132.977303,93.32368663,161.2201572,142.802008,113.0413795,155.9337116,126.5646541,103.5133806,117.7758838,126.9030344,100,127.4862942,104.6643247,156.6994694,90.0810896,61.24187393,143.981831,159.6446,136.0148883,109.4275,114.743843,139.9302,192.2329,191.0755,350.0836,134.5245,95.363,167.0688,139.3485,140.755,144.3139,92.0711,160.3879,100.0706,111.8906,560.6169196,273.7985157,560.5007,689.8838,541.3952806,6.9548743,140.968798,493.9748942,168.4536283,912.6497729,223.8454,109.1038404,175.1197699,102.6522939,121.7672181,101.4073,112.6785
02/03/2007,240.1414449,215.657232,123.1386902,101.1939709,205.5801216,183.926593,138.1609739,289.7472286,287.3831,209.9032822,69.5495898,239.0558928,200.5895627,123.1666,100,149.3901516,351.6555245,383.6712032,217.565626,194.3742,116.1390989,127.2270854,151.3747323,113.9098973,133.1633064,93.30477747,161.2362307,142.8362575,113.1534166,155.8774605,126.851778,103.4360657,117.743984,127.0131726,100,127.5568129,104.6976689,155.5845816,90.26603881,61.54692058,143.627967,158.3517,135.6651256,109.5528,114.4338984,139.7881,192.8023,192.3388,349.4608,133.3787,95.3317,167.405,139.3277,140.5537,143.8581,92.2678,160.3112,100.243,112.1108,557.3617482,272.5499647,559.7353,688.7861,539.042649,6.9119312,138.3240537,486.9354646,160.847336,900.4385803,216.2994,105.6589521,166.2675636,102.6319836,121.5613601,101.2857,111.6841
05/03/2007,238.205791,213.4545277,119.1818458,95.62028402,204.2389607,182.4481003,137.0809869,286.5748457,279.9922,205.6550699,67.54062107,234.4979338,192.5351761,117.5022,100,148.115417,346.6706151,379.7332603,215.3038667,188.0813,113.2160133,122.8307418,151.5977728,113.9009563,133.2394548,93.56890539,161.4298666,143.0467082,113.1361309,156.1949887,126.8074688,103.9341597,117.9647827,127.293039,100,127.7210171,104.1105156,154.1113112,90.09665511,62.08100843,141.7651924,155.5875,133.9169178,108.7639,113.9986439,139.1101,190.7616,191.0451,344.8234,131.3835,95.0786,167.3545,138.7394,139.3908,143.4491,92.1942,159.5167,99.9734,111.9831,543.1654725,265.8603258,548.2549,672.6504,522.8581841,6.922428,134.6468903,476.2953413,157.3833685,861.1506395,211.6336,104.8552083,163.573409,102.5568014,120.5308195,101.2001,110.775
06/03/2007,239.8876926,216.9255769,120.5073597,99.94660574,205.3565985,183.1144459,138.4815511,289.6733589,284.9971,210.7185422,70.87712949,237.772204,196.536242,119.5039,100,148.4942231,346.4690532,379.914943,216.0222611,191.0516,118.1135366,125.0280737,151.6543873,113.8507843,133.2064313,93.56890539,161.5147268,142.7268572,113.0931086,155.8523812,126.6403596,103.7397432,117.8688659,127.3054795,100,127.6500264,104.1584725,154.0849791,89.99166043,61.89671653,141.7887043,156.469,134.3244191,109.1644,114.420754,139.1871,191.3931,191.6228,346.4184,132.1816,95.2339,167.5484,138.6838,139.685,143.6842,92.2222,160.9015,100.7329,113.1382,548.77162,269.3284786,547.2344,681.8708,525.2958505,7.1304633,135.2010146,483.6179447,160.26599,884.511033,211.864,106.0033889,166.5882943,102.5882212,120.8280964,101.2225,112.1591
07/03/2007,240.4083558,216.3360025,120.0781855,99.34633428,206.2949625,184.2234486,139.7050662,292.4178931,286.7831,209.901126,69.94153177,241.0080967,194.2545394,119.4967,100,148.5003269,349.3163853,385.1453871,217.8520727,191.4961,117.2794184,124.8103052,151.6963425,113.8581825,133.20786,93.39746139,161.4707623,142.836116,113.1705743,155.9566654,126.8444353,103.5839465,117.7886798,127.2983361,100,127.6381127,104.4555307,154.4731967,90.11657123,61.7295045,142.3609918,157.6604,134.9439987,109.5628,114.1867839,139.5078,192.2794,192.9868,350.0316,132.5699,95.3773,167.8765,138.8992,139.8221,143.7553,91.8882,161.6136,100.8117,113.3671,558.9892999,272.4267111,558.2046,693.5061,537.2569167,7.0293079,136.9640511,496.6449499,162.6883853,917.0032404,214.9746,107.1025375,168.1278072,102.6328494,121.3822556,101.3338,112.4487
08/03/2007,243.5115183,217.9535323,122.2770857,103.3800161,208.2761144,186.3098069,141.1127446,295.5639197,288.7499,211.2958302,71.23055353,241.2289706,197.3663569,121.0957,100,150.1613549,354.9412875,392.6313648,220.6669141,191.4961,120.143054,127.1091031,151.5217209,113.8042064,133.106278,93.24564396,161.8073211,142.8066784,113.1361309,156.012208,126.7888589,103.661354,117.7886798,127.1837702,100,127.649994,104.2921438,154.4631712,89.54596476,61.32257636,142.2259466,157.8815,134.8026805,108.9873,113.9292415,139.2698,192.9062,193.6132,351.5941,133.3037,95.2291,167.9461,139.1152,139.6409,143.9451,92.0179,162.1682,100.9282,113.6184,557.5853496,271.4709573,556.2181,692.389,545.1752832,6.9100452,137.8047162,507.7213959,163.1437032,938.0015209,213.9139,107.5282324,168.3202567,102.6736864,122.2044481,101.41,112.2095
09/03/2007,244.174384,218.0345288,122.7852893,103.7431726,208.892944,186.5063183,141.6690216,295.7923622,288.3844,212.3433776,72.30329938,241.2943081,197.0504332,121.0233,100,150.1639898,357.1507442,393.1189914,221.3968851,196.4827,120.5664645,127.7929643,151.2437606,113.7408696,132.9347762,92.84713017,161.5870735,142.1171589,112.8863201,154.8105316,126.2947476,103.4665622,117.7405207,126.9227993,100,127.2589191,104.1953473,154.6275658,89.24335576,60.91095125,142.8784511,158.4236,135.2859889,108.9679,114.5940846,138.9753,192.9894,194.6774,353.8592,133.7966,95.3282,168.288,139.6438,139.8804,144.4656,92.0367,162.686,100.6072,113.7881,543.8498737,263.8945611,550.9305,677.4454,538.3421236,6.7682849,136.3910453,495.763404,157.7685264,929.5645025,206.0672,106.9627183,166.3958725,102.6832775,122.4444975,101.441,113.2297
12/03/2007,243.0330482,218.5611059,123.9989699,105.4509557,208.1730101,186.9886193,141.3754555,294.7050949,291.8712,213.3074191,72.41680383,244.04223,199.8556107,122.2866,100,149.8558727,355.5471481,393.9084909,221.8050744,196.4556,121.1477058,128.6081872,151.5429081,113.7785358,133.0741942,93.1146062,161.5457422,142.6116542,112.9637858,155.5738179,126.5461709,102.9625772,117.5164632,127.1566661,100,127.3062275,104.7583751,154.3749948,89.79452952,61.21104474,143.6781521,159.6085,136.2866232,109.565,115.0079576,139.5004,193.5617,196.0088,355.4377,133.5166,95.3188,167.6995,139.9387,140.2242,144.6811,91.8475,163.3696,100.4887,114.0755,534.4476692,259.3763221,540.7281,670.5592,538.5126996,6.6035217,139.2265578,507.0484222,159.3273479,962.4570634,223.1374,106.6758031,167.8712449,102.6549232,122.5087668,101.4218,113.142
13/03/2007,239.7423664,214.1040995,122.9728779,104.2103907,205.5565369,184.5707749,139.7932066,292.3314742,290.9104,207.939523,69.9331042,242.7025202,198.4783141,123.1394,100,148.3232073,351.5343582,388.6491396,219.2582068,197.0247,117.1769929,127.4248398,151.9194592,113.81419,133.2327264,93.55189774,161.7837638,142.8999447,113.18786,155.888654,127.0126838,103.3499548,117.5644432,127.364873,100,127.6737272,104.8634096,154.6332429,90.03062255,61.47902806,144.3379671,160.6389,136.4482307,109.7634,115.0643032,139.6874,193.2267,195.5912,354.2943,132.3635,95.1851,167.6191,139.9903,140.1376,144.8569,91.8639,162.9273,100.4812,114.054,528.3951347,260.5329307,548.6815,671.6464,542.6439772,6.5824701,137.4428198,503.5856449,155.9003371,959.2305321,215.4721,106.5292269,166.2675914,102.61348,121.7511447,101.363,112.0427
14/03/2007,233.1189217,215.5408371,118.9458194,100.8280487,200.2159649,179.2684403,136.2749172,283.4254093,284.4615,209.6966739,70.78379767,238.0621775,193.367178,120.1522,100,144.4450299,341.361274,375.7142529,213.8544362,192.3904,118.5239963,123.6734342,152.2102587,113.8763287,133.3915335,93.78030015,162.1185854,143.098224,113.1534166,156.0421047,126.8293702,103.8531122,117.7394279,127.5243613,100,127.8870761,105.0672999,154.7781904,90.5886606,61.79355405,144.1220133,159.0288,136.1045245,109.8117,114.3920992,140.4312,193.1528,194.6118,352.0525,131.2857,94.8683,167.374,139.6145,139.7738,143.834,91.848,162.3726,100.312,113.8843,531.1179186,263.2937493,541.8546,672.948,541.0713382,6.7294342,136.4887137,504.5567495,155.997204,985.2489878,218.4808,105.3919615,164.5997973,102.5709941,120.842033,101.3121,111.972
15/03/2007,237.4914402,216.186209,120.6010249,102.3213609,203.059944,182.5039808,138.8212823,287.9514303,289.0849,211.8186238,70.74179104,242.5053144,195.0990695,123.1403,100,146.4677493,348.2627741,385.633977,217.8644609,195.0991,119.4728182,125.0814707,151.8112959,113.7772754,133.1169874,93.55200096,162.1472529,142.7493599,113.0758229,155.2953962,126.8243063,103.1925591,117.5156192,127.2226516,100,127.49589,105.2378461,155.009744,90.55627273,61.30763146,144.5675539,160.1083,136.4723557,110.4388,114.3772899,140.9464,193.7219,196.8894,355.9988,132.4979,94.9318,167.9338,139.7844,140.1549,144.3046,91.765,163.426,100.711,114.5269,526.6384802,260.3170177,539.579,666.6567,529.8629319,6.6395709,140.2549578,530.7759293,160.5590449,1035.342774,223.1096,106.1392232,167.7429637,102.5770035,121.4775096,101.3429,112.6029
16/03/2007,237.2911456,215.3392458,119.7226425,102.1397559,203.4347483,182.7904562,138.9450609,288.1732395,288.6522,210.487235,69.8202442,241.8845152,194.9504216,123.405,100,146.2813071,349.511801,385.6906871,217.9631716,196.7451,118.3599395,123.811279,151.883418,113.7760019,133.104944,93.68560397,162.2585814,142.6013227,113.0413795,155.1749593,126.6797316,102.6494464,117.1951836,127.254782,100,127.5671042,105.7028025,155.4747839,91.03300275,61.55802251,145.7799973,160.745,136.8130337,110.7319,114.5415947,142.622,194.6544,197.9291,354.9119,131.4121,95.3727,167.7116,139.911,140.0927,143.724,91.7287,163.3878,100.906,114.236,523.3009115,260.008525,546.9116,662.5348,534.723586,6.5955762,141.5856902,536.3596656,157.4491975,1049.377616,224.2668,107.2603756,169.5390668,102.5620375,121.347598,101.302,112.1306
19/03/2007,241.8302677,217.7215424,121.8702573,103.8015648,206.0502245,185.3242175,140.3339395,292.4479212,292.5479,212.6344718,71.35956648,242.9420808,198.2817917,123.5705,100,148.5224449,356.6915249,392.7518126,222.283371,200.2386,121.0456984,125.0534596,151.5988968,113.7015864,132.9079978,93.32487167,162.3184999,142.4835723,112.9637858,154.9574645,126.5518678,102.6494464,117.1312623,127.0281535,100,127.294326,105.6264049,155.7459565,90.66445787,61.10873626,146.6153612,161.7791,136.4618578,110.4673,114.416723,143.0601,195.7404,200.5888,359.2432,132.2743,95.374,167.8777,139.997,140.3389,143.6063,91.4258,164.4489,101.0849,114.2344,524.354877,259.9468583,542.3603,665.6804,543.0154986,6.529115,141.5856902,538.2209416,155.1743403,1025.08649,226.1183,107.309061,169.769984,102.5950169,121.9749902,101.3458,112.4918
