,FSTEMIB,CAC 40,DAX,IBEX,SX5E
15/12/2016,18827.599609,4819.22998,11366.400391,9340.799805,3249.73999
16/12/2016,19014.699219,4833.27002,11404.009766,9412.799805,3249.73999
19/12/2016,18968.900391,4822.77002,11426.700195,9336.700195,3257.850098
20/12/2016,19247.199219,4849.890136999999,11464.740234,9407.900391,3279.409912
21/12/2016,19215.599609,4833.819824,11468.639648,9371.700195,3270.75
22/12/2016,19121.300781,4834.629883,11456.099609,9333.599609,3269.51001
23/12/2016,19345.0,4839.680176,11449.929688,9367.700195,3273.969971
26/12/2016,19345.0,4839.680176,11449.929688,9367.700195,3273.969971
27/12/2016,19390.800781,4848.279785,11472.240234,9376.599609,3278.530029
28/12/2016,19239.400391,4848.009765999999,11474.990234,9344.900391,3278.719971
29/12/2016,19203.900391,4838.470215,11451.049805,9327.099609,3271.76001
30/12/2016,19234.599609,4862.310059,11481.05957,9352.099609,3271.76001
02/01/2017,19566.5,4882.379883,11598.330078,9352.099609,3271.76001
03/01/2017,19573.5,4899.330078,11584.240234,9494.700195,3315.02002
04/01/2017,19626.599609,4899.399902,11584.30957,9462.900391,3317.52002
05/01/2017,19642.800781,4900.640136999999,11584.94043,9488.200195,3316.469971
06/01/2017,19642.800781,4909.839844,11599.009766,9515.900391,3321.169922
09/01/2017,19360.0,4887.569824,11563.990234,9492.799805,3308.969971
10/01/2017,19424.199219,4888.22998,11583.299805,9452.0,3306.209961
11/01/2017,19486.900391,4888.709961,11646.169922,9408.599609,3307.939941
12/01/2017,19156.599609,4863.970215,11521.040039,9407.400391,3286.699951
13/01/2017,19514.5,4922.490234000001,11629.179688,9511.599609,3324.340088
16/01/2017,19247.199219,4882.180176,11554.709961,9410.0,3294.530029
17/01/2017,19296.199219,4859.689941,11540.0,9394.900391,3285.040039
18/01/2017,19358.099609,4853.399902,11599.389648,9386.200195,3294.0
19/01/2017,19491.0,4841.140136999999,11596.889648,9379.099609,3294.0
20/01/2017,19479.5,4850.669922,11630.129883,9380.099609,3299.439941
23/01/2017,19328.400391,4821.410156,11545.75,9304.799805,3273.040039
24/01/2017,19499.5,4830.029785,11594.94043,9387.200195,3281.530029
25/01/2017,19582.199219,4877.669922,11806.049805,9549.299805,3326.149902
26/01/2017,19439.599609,4867.240234000001,11848.629883,9512.799805,3319.1298829999996
27/01/2017,19329.300781,4839.97998,11814.269531,9504.099609,3303.330078
30/01/2017,18759.400391,4784.640136999999,11681.889648,9361.299805,3303.330078
31/01/2017,18590.699219,4748.899902,11535.30957,9315.200195,3230.679932
01/02/2017,18740.599609,4794.580078,11659.5,9330.799805,3258.919922
02/02/2017,18889.199219,4794.290039,11627.950195,9406.400391,3253.610107
03/02/2017,19116.0,4825.419922,11651.490234,9462.700195,3273.110107
06/02/2017,18693.599609,4778.080078,11509.839844,9357.299805,3238.310059
07/02/2017,18662.599609,4754.470215,11549.44043,9331.5,3235.709961
08/02/2017,18771.800781,4766.600098,11543.379883,9329.700195,3238.040039
09/02/2017,18947.400391,4826.240234000001,11642.860352,9438.400391,3277.790039
10/02/2017,18862.099609,4828.319824,11666.969727,9378.099609,3270.830078
13/02/2017,19064.599609,4888.189941,11774.429688,9484.099609,3270.830078
14/02/2017,19187.699219,4895.819824,11771.80957,9510.200195,3308.889893
15/02/2017,19056.199219,4924.859863000001,11793.929688,9584.099609,3323.709961
16/02/2017,19087.5,4899.459961,11757.240234,9554.700195,3311.040039
17/02/2017,19006.5,4867.580078,11757.019531,9500.299805,3311.040039
20/02/2017,18978.699219,4864.990234000001,11827.620117,9526.599609,3311.040039
21/02/2017,19043.599609,4888.759765999999,11967.490234,9561.0,3339.330078
22/02/2017,18884.900391,4895.879883,11998.589844,9477.200195,3339.330078
23/02/2017,18819.5,4891.290039,11947.830078,9493.400391,3339.330078
24/02/2017,18819.5,4845.240234000001,11804.030273,9453.5,3339.330078
27/02/2017,18914.300781,4845.180176,11822.669922,9464.299805,3339.330078
28/02/2017,18914.300781,4858.580078,11834.410156,9555.5,3339.330078
01/03/2017,19364.400391,4960.830078,12067.19043,9751.5,3390.1999509999996
02/03/2017,19440.599609,4963.799805,12059.570313,9716.0,3390.1999509999996
03/03/2017,19664.5,4995.129883,12027.360352,9798.5,3390.1999509999996
06/03/2017,19449.800781,4972.189941,11958.400391,9804.099609,3387.459961
07/03/2017,19455.0,4955.0,11966.139648,9801.700195,3385.1201170000004
08/03/2017,19482.400391,4960.47998,11967.30957,9850.5,3389.6201170000004
09/03/2017,19571.199219,4981.509765999999,11978.389648,9998.400391,3409.889893
10/03/2017,19658.400391,4993.319824,11963.179688,10006.400391,3416.2700200000004
13/03/2017,19707.0,4999.600098,11990.030273,9995.900391,3415.48999
14/03/2017,19537.400391,4974.259765999999,11988.790039,9905.099609,3399.4399409999996
15/03/2017,19774.0,4985.47998,12009.870117,9983.200195,3409.320068
16/03/2017,20109.800781,5013.379883,12083.179688,10168.0,3439.959961
17/03/2017,20074.300781,5029.240234000001,12095.240234,10245.799805,3448.4099119999996
20/03/2017,19968.5,5012.160156,12052.900391,10214.0,3437.4799799999996
21/03/2017,19918.800781,5002.430176,11962.129883,10211.900391,3429.6201170000004
22/03/2017,19953.400391,4994.700195,11904.120117,10229.299805,3429.6201170000004
23/03/2017,20167.5,5032.759765999999,12039.679688,10324.900391,3452.179932
24/03/2017,20188.0,5020.899902,12064.269531,10309.400391,3452.179932
27/03/2017,20124.199219,5017.430176,11996.070313,10302.900391,3452.179932
28/03/2017,20330.400391,5046.200195,12149.419922,10389.0,3465.070068
29/03/2017,20276.800781,5069.040039,12203.0,10367.599609,3475.2700200000004
30/03/2017,20367.699219,5089.640136999999,12256.429688,10405.900391,3475.2700200000004
31/03/2017,20492.900391,5122.509765999999,12312.870117,10462.900391,3500.929932
03/04/2017,20242.900391,5085.910156,12257.200195,10325.299805,3500.929932
04/04/2017,20257.099609,5101.129883,12282.339844,10361.200195,3481.6599119999996
05/04/2017,20253.400391,5091.850098,12217.540039,10402.700195,3481.6599119999996
06/04/2017,20297.0,5121.439941,12230.889648,10518.900391,3489.570068
07/04/2017,20300.099609,5135.279785,12225.05957,10529.0,3495.8000490000004
10/04/2017,20202.0,5107.450195,12200.519531,10437.700195,3480.4399409999996
11/04/2017,20109.099609,5101.859863000001,12139.349609,10416.299805,3470.040039
12/04/2017,20004.900391,5101.109863000001,12154.700195,10360.5,3468.51001
13/04/2017,19773.699219,5071.100098,12109.0,10326.099609,3468.51001
14/04/2017,19773.699219,5071.100098,12109.0,10326.099609,3468.51001
17/04/2017,19773.699219,5071.100098,12109.0,10326.099609,3468.51001
18/04/2017,19442.699219,4990.25,12000.44043,10264.5,3409.780029
19/04/2017,19824.599609,5003.72998,12016.450195,10370.299805,3420.98999
20/04/2017,19849.400391,5077.910156,12027.320313,10372.5,3420.98999
21/04/2017,19741.699219,5059.200195,12048.570313,10377.0,3440.2700200000004
24/04/2017,20684.400391,5268.850098,12454.980469,10766.799805,3440.2700200000004
25/04/2017,20805.5,5277.879883,12467.040039,10783.099609,3440.2700200000004
26/04/2017,20836.5,5287.879883,12472.799805,10763.400391,3440.2700200000004
27/04/2017,20597.300781,5271.700195,12443.790039,10683.900391,3563.290039
28/04/2017,20609.199219,5267.330078,12438.009766,10715.799805,3559.5900880000004
01/05/2017,20609.199219,5267.330078,12438.009766,10715.799805,3559.5900880000004
02/05/2017,20733.199219,5304.149902,12507.900391,10820.299805,3578.209961
03/05/2017,20759.300781,5301.0,12527.839844,10837.0,3586.25
04/05/2017,21169.900391,5372.419922,12647.780273,11012.900391,3586.25
05/05/2017,21483.900391,5432.399902,12716.889648,11135.400391,3658.790039
08/05/2017,21428.099609,5382.950195,12694.549805,11096.299805,3642.110107
09/05/2017,21487.0,5398.009765999999,12749.120117,11049.200195,3649.080078
10/05/2017,21552.800781,5400.459961,12757.459961,11034.799805,3649.080078
11/05/2017,21482.5,5383.419922,12711.05957,10861.400391,3649.080078
12/05/2017,21575.400391,5405.419922,12770.410156,10897.0,3649.080078
15/05/2017,21704.5,5417.399902,12807.040039,10957.799805,3649.080078
16/05/2017,21787.900391,5406.100098,12804.530273,10982.400391,3649.080078
17/05/2017,21283.699219,5317.890136999999,12631.610352,10786.099609,3584.830078
18/05/2017,21299.300781,5289.72998,12590.05957,10684.900391,3584.830078
19/05/2017,21567.5,5324.399902,12638.69043,10835.400391,3584.830078
22/05/2017,21318.599609,5322.879883,12619.459961,10793.400391,3584.830078
23/05/2017,21415.699219,5348.160156,12659.150391,10916.299805,3595.030029
24/05/2017,21369.699219,5341.339844,12642.870117,10907.400391,3595.030029
25/05/2017,21291.699219,5337.160156,12621.719727,10937.700195,3595.030029
26/05/2017,21210.599609,5336.640136999999,12602.179688,10904.200195,3595.030029
29/05/2017,20783.800781,5332.470215,12628.950195,10884.0,3578.9499509999996
30/05/2017,20814.5,5305.939941,12598.679688,10876.900391,3578.9499509999996
31/05/2017,20731.699219,5283.629883,12615.05957,10880.0,3554.5900880000004
01/06/2017,20936.099609,5318.669922,12664.919922,10881.0,3567.0200200000004
02/06/2017,20936.099609,5343.410156,12822.94043,10905.900391,3591.820068
05/06/2017,20721.0,5307.890136999999,12822.94043,10884.700195,3591.820068
06/06/2017,20760.0,5269.220215,12690.120117,10879.700195,3554.179932
07/06/2017,20739.900391,5265.529785,12672.490234,10871.700195,3554.179932
08/06/2017,21042.400391,5264.240234000001,12713.580078,10953.099609,3554.179932
09/06/2017,21122.400391,5299.709961,12815.719727,10978.299805,3586.070068
12/06/2017,20910.199219,5240.589844,12690.44043,10842.400391,3586.070068
13/06/2017,21088.800781,5261.740234000001,12764.980469,10882.099609,3586.070068
14/06/2017,20960.599609,5243.290039,12805.950195,10775.799805,3547.149902
15/06/2017,20847.5,5216.879883,12691.80957,10699.599609,3525.459961
16/06/2017,20847.5,5263.310059,12752.730469,10759.400391,3525.459961
19/06/2017,21014.199219,5310.720215,12888.950195,10848.900391,3579.580078
20/06/2017,20810.0,5293.649902,12814.790039,10746.099609,3560.6599119999996
21/06/2017,21071.900391,5274.259765999999,12774.259766,10740.700195,3554.350098
22/06/2017,20930.300781,5281.930176,12794.0,10709.900391,3554.350098
23/06/2017,20833.900391,5266.120117,12733.410156,10630.799805,3543.679932
26/06/2017,21001.900391,5295.75,12770.830078,10696.599609,3561.76001
27/06/2017,20790.900391,5258.580078,12671.019531,10647.900391,3561.76001
28/06/2017,21047.800781,5252.899902,12647.269531,10702.700195,3535.6999509999996
29/06/2017,20704.699219,5154.350098,12416.19043,10531.099609,3471.330078
30/06/2017,20584.199219,5120.680176,12325.120117,10444.5,3471.330078
03/07/2017,21013.099609,5195.720215,12475.30957,10604.200195,3491.8100590000004
04/07/2017,21031.099609,5174.899902,12437.129883,10566.700195,3479.469971
05/07/2017,20939.400391,5180.100098,12453.679688,10523.599609,3478.4099119999996
06/07/2017,20939.400391,5152.399902,12381.25,10498.400391,3478.4099119999996
07/07/2017,21015.099609,5145.160156,12388.679688,10488.799805,3463.8400880000004
10/07/2017,21190.699219,5165.640136999999,12445.919922,10509.5,3478.0600590000004
11/07/2017,21111.699219,5140.600098,12437.019531,10449.099609,3464.4799799999996
12/07/2017,21432.5,5222.129883,12626.580078,10560.400391,3515.2299799999996
13/07/2017,21521.900391,5235.399902,12641.330078,10658.299805,3527.830078
14/07/2017,21492.300781,5235.310059,12631.719727,10655.099609,3527.830078
17/07/2017,21484.800781,5230.169922,12587.160156,10651.200195,3516.350098
18/07/2017,21358.199219,5173.27002,12430.389648,10524.5,3478.679932
19/07/2017,21479.0,5216.069824,12452.049805,10588.099609,3500.280029
20/07/2017,21438.599609,5199.220215,12447.25,10564.799805,3499.48999
21/07/2017,21202.199219,5117.660156,12240.05957,10426.599609,3451.709961
24/07/2017,21326.599609,5127.700195,12208.950195,10446.5,3453.169922
25/07/2017,21457.400391,5161.080078,12264.30957,10523.400391,3473.540039
26/07/2017,21577.599609,5190.169922,12305.110352,10575.400391,3491.1899409999996
27/07/2017,21634.699219,5186.950195,12212.040039,10603.400391,3491.1899409999996
28/07/2017,21430.400391,5131.390136999999,12162.700195,10536.099609,3467.7299799999996
31/07/2017,21486.900391,5093.77002,12118.25,10502.200195,3449.360107
01/08/2017,21612.800781,5127.029785,12251.290039,10586.700195,3449.360107
02/08/2017,21573.599609,5107.25,12181.480469,10513.900391,3459.320068
03/08/2017,21573.599609,5130.490234000001,12154.719727,10549.099609,3459.320068
04/08/2017,21935.800781,5203.439941,12297.719727,10658.400391,3507.4099119999996
07/08/2017,22031.199219,5207.890136999999,12257.169922,10676.5,3505.8000490000004
08/08/2017,22048.300781,5218.890136999999,12292.049805,10734.700195,3515.6298829999996
09/08/2017,21848.400391,5145.700195,12154.0,10596.0,3468.4499509999996
10/08/2017,21681.599609,5115.22998,12014.299805,10450.0,3433.540039
11/08/2017,21354.0,5060.919922,12014.05957,10282.900391,3406.3400880000004
14/08/2017,21722.099609,5121.669922,12165.120117,10461.200195,3450.6599119999996
15/08/2017,21722.099609,5140.25,12177.040039,10481.5,3461.9099119999996
16/08/2017,21984.800781,5176.609863000001,12263.860352,10544.299805,3484.570068
17/08/2017,21788.900391,5146.850098,12203.459961,10443.799805,3461.969971
18/08/2017,21815.0,5114.149902,12165.19043,10385.700195,3446.030029
21/08/2017,21752.800781,5087.589844,12065.990234,10360.200195,3423.530029
22/08/2017,21729.5,5131.859863000001,12229.339844,10409.799805,3455.5900880000004
23/08/2017,21620.300781,5115.390136999999,12174.299805,10338.099609,3438.6298829999996
24/08/2017,21729.900391,5113.129883,12180.830078,10357.400391,3444.7299799999996
25/08/2017,21746.5,5104.330078,12167.94043,10345.299805,3438.5500490000004
28/08/2017,21726.199219,5079.75,12123.469727,10285.900391,3421.030029
29/08/2017,21408.599609,5031.919922,11945.879883,10192.599609,3388.219971
30/08/2017,21503.5,5056.339844,12002.469727,10245.799805,3403.709961
31/08/2017,21670.0,5085.589844,12055.839844,10299.5,3421.469971
01/09/2017,21858.599609,5123.259765999999,12142.639648,10325.5,3443.8798829999996
04/09/2017,21790.599609,5103.970215,12102.209961,10243.200195,3430.419922
05/09/2017,21737.699219,5086.560059,12123.709961,10179.799805,3420.860107
06/09/2017,21814.599609,5101.410156,12214.540039,10131.0,3433.8000490000004
07/09/2017,21722.5,5114.620117,12296.629883,10124.900391,3447.6599119999996
08/09/2017,21776.699219,5113.490234000001,12303.980469,10129.599609,3447.6899409999996
11/09/2017,22134.099609,5176.709961,12475.240234,10322.599609,3495.1899409999996
12/09/2017,22233.400391,5209.009765999999,12524.769531,10336.200195,3512.5600590000004
13/09/2017,22233.300781,5217.589844,12553.570313,10371.0,3512.5600590000004
14/09/2017,22281.099609,5225.200195,12540.450195,10361.099609,3526.4799799999996
15/09/2017,22229.5,5213.910156,12518.80957,10317.400391,3515.5500490000004
18/09/2017,22364.699219,5229.319824,12559.389648,10338.400391,3526.73999
19/09/2017,22425.400391,5237.439941,12561.790039,10378.400391,3531.179932
20/09/2017,22355.599609,5241.660156,12569.169922,10292.099609,3531.179932
21/09/2017,22491.699219,5267.290039,12600.030273,10297.0,3539.5900880000004
22/09/2017,22530.800781,5281.290039,12592.349609,10305.0,3541.419922
25/09/2017,22389.599609,5267.129883,12594.80957,10216.5,3537.8100590000004
26/09/2017,22430.699219,5268.759765999999,12605.200195,10189.599609,3536.3798829999996
27/09/2017,22622.199219,5281.959961,12657.410156,10368.900391,3555.169922
28/09/2017,22587.699219,5293.77002,12704.650391,10328.5,3563.639893
29/09/2017,22696.300781,5329.810059,12828.860352,10381.5,3594.850098
02/10/2017,22811.199219,5350.439941,12902.650391,10255.700195,3602.6899409999996
03/10/2017,22784.800781,5367.410156,12902.650391,10257.5,3605.7299799999996
04/10/2017,22456.400391,5363.22998,12970.519531,9964.900391,3594.9099119999996
05/10/2017,22566.0,5379.209961,12968.049805,10214.700195,3613.540039
06/10/2017,22392.300781,5359.899902,12955.94043,10185.5,3603.320068
09/10/2017,22476.699219,5365.830078,12976.400391,10236.0,3610.5
10/10/2017,22335.900391,5363.649902,12949.25,10142.299805,3598.790039
11/10/2017,22552.199219,5362.410156,12970.679688,10278.400391,3607.389893
12/10/2017,22398.5,5360.810059,12982.889648,10275.900391,3605.540039
13/10/2017,22413.5,5351.740234000001,12991.870117,10258.0,3604.5500490000004
16/10/2017,22428.300781,5362.879883,13003.700195,10181.400391,3606.2700200000004
17/10/2017,22337.800781,5361.370117,12995.05957,10216.799805,3607.7700200000004
18/10/2017,22354.699219,5383.810059,13043.030273,10273.400391,3619.649902
19/10/2017,22133.199219,5368.290039,12990.099609,10197.5,3602.080078
20/10/2017,22346.900391,5372.379883,12991.280273,10222.700195,3605.0900880000004
23/10/2017,22379.199219,5386.810059,13003.139648,10161.400391,3608.8701170000004
24/10/2017,22629.599609,5394.799805,13013.19043,10205.700195,3610.6899409999996
25/10/2017,22446.400391,5374.890136999999,12953.410156,10153.299805,3591.459961
26/10/2017,22807.400391,5455.399902,13133.280273,10347.799805,3637.1999509999996
27/10/2017,22665.0,5494.129883,13217.540039,10197.5,3637.1999509999996
30/10/2017,22752.900391,5493.629883,13229.570313,10446.0,3662.179932
31/10/2017,22793.699219,5503.290039,13229.570313,10523.5,3673.9499509999996
01/11/2017,22992.0,5514.290039,13465.509766,10506.700195,3697.399902
02/11/2017,23046.099609,5510.5,13440.929688,10457.799805,3697.399902
03/11/2017,23014.099609,5517.970215,13478.860352000002,10357.799805,3689.959961
06/11/2017,23014.099609,5507.25,13468.790038999998,10316.5,3682.360107
07/11/2017,22962.599609,5480.640136999999,13379.269531,10230.700195,3658.7700200000004
08/11/2017,22831.300781,5471.430176,13382.419922,10228.700195,3655.040039
09/11/2017,22641.300781,5407.75,13182.55957,10141.099609,3612.5
10/11/2017,22560.800781,5380.720215,13127.469727,10092.700195,3593.76001
13/11/2017,22437.599609,5341.629883,13074.419922,10049.900391,3574.5200200000004
14/11/2017,22297.099609,5315.580078,13033.480469,9990.400391,3556.3798829999996
15/11/2017,21993.900391,5278.430176,12893.410156,9948.599609,3528.2299799999996
