,EU_BNPIFEU,US_BNPIFUS,JP_BNPIFJP,GB_BNPIFGB,HK_BNPIFHK,US_BNPIFUSC,AU_BNPIFAU,EU_BNPIFEU2,EU_BNPIFEU5,EU_BNPIFE10,EU_BNPIFE30,US_BNPIFUS2,US_BNPIFUS5,US_BNPIFU10,US_BNPIFU30,US_SPGSENP,US_SPGSINP,US_SPGSGCP,US_BBUXALC,DE_BNPIFGE,US_BPFX1EUR,US_BPFX1GBP,US_BPFX1CHF,US_BPFX1JPY,US_BPFX1AUD,US_BPFX1NZD,US_BPFX1NOK,US_BPFX1SEK,US_BPFX1CAD
33561.0,100.0,214.518677601,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.3629864124,100.0,106.193583517,110.538077992,183.811017958,217.799525481,268.8584,205.671987229,45.9675523521,90.0723,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33562.0,100.0,214.000157835,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.3620807272,100.0,106.177714106,110.472404295,183.589021728,217.459414604,268.7903,204.980739944,46.0176420065,90.302,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33563.0,100.0,214.838689322,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.4347297364,100.0,106.241482931,110.554496417,183.311836492,216.236495884,267.1556,204.184050647,46.5057088378,90.5777,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33564.0,100.0,212.654791759,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.199836762,100.0,106.217460428,110.423149022,182.812655025,215.556663719,260.5239,203.418054081,46.630856149,89.8544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33567.0,100.0,212.173090133,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.9442126645,100.0,106.185576016,110.308220052,182.535159738,215.488875297,261.9575,203.385158523,46.4682184216,89.8476,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33568.0,100.0,213.62742837,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.1094622784,100.0,106.321121167,110.554496417,183.145339319,216.508039161,258.2579,203.986089878,46.2178469746,89.3723,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33569.0,100.0,212.833490643,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0687914602,100.0,106.329128667,110.570914841,183.201148427,216.096633565,260.2867,203.106867976,46.455696008,89.7975,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33570.0,100.0,212.833490643,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.855447171,100.0,106.329128667,110.570914841,183.201148427,216.096633565,260.2867,203.106867976,46.455696008,89.7975,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33571.0,100.0,212.041384522,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.8812716726,100.0,106.449095589,110.802526206,183.704360552,216.919834347,261.8843,201.960369664,46.4431735945,89.6213,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33574.0,100.0,215.53500746,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.6477024423,100.0,106.529025007,111.09997067,184.430809108,217.67446753,256.5805,201.402173163,46.2929814561,89.0021,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33575.0,100.0,215.308054765,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.8318007921,100.0,106.609100015,111.364578286,185.157257664,218.291965514,248.7098,199.899257353,45.8549274545,87.9253,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33576.0,100.0,214.794087838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.9633248592,100.0,106.753089439,111.893634115,186.610464828,219.938367078,251.5753,198.563169017,46.0426868336,88.0101,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33577.0,100.0,213.264064143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.962621875,100.0,106.729066937,111.761330307,185.93982538,219.320869094,247.0246,198.036252667,46.3055038697,87.146,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33578.0,100.0,214.207108938,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.3385463359,100.0,106.76109694,111.645604326,185.213066772,220.624432662,241.3853,198.07751897,46.5432760785,86.5071,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33581.0,100.0,213.687499291,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.1832004388,100.0,106.977153872,112.091930424,185.827897113,221.035838258,232.8347,197.567050399,46.5057088378,85.341,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33582.0,100.0,213.532291445,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.2949349996,100.0,106.985161373,112.025937922,185.827897113,220.83013546,234.6086,196.426132584,46.4431735945,85.082,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33583.0,100.0,213.395321598,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0885934053,100.0,107.033060787,111.992782269,185.772088005,220.418340275,235.2772,198.025972805,46.1302669041,84.6393,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33584.0,100.0,215.549702565,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.3256982411,100.0,107.05708329,112.091930424,186.051443596,221.653336242,239.4521,197.943587055,45.0415083439,84.9454,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33585.0,100.0,217.174813159,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.4770682891,100.0,106.993168874,111.827482211,185.492732414,220.555865062,240.7617,197.141904682,45.2166684848,84.9457,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33588.0,100.0,217.098573791,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.3680519383,100.0,107.065090791,111.910211941,185.772088005,221.035838258,238.4797,197.310934983,45.1666556551,84.4092,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33589.0,100.0,216.128952085,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.7642415548,100.0,107.137158298,111.976204443,186.163371862,221.721903842,235.5591,198.184576389,44.9413290353,84.3371,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33590.0,100.0,216.521155515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.9027344243,100.0,107.001030784,111.827482211,186.107562754,221.584768643,233.373,197.225758984,45.1541332416,84.1803,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33591.0,100.0,215.954365919,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.7550592881,100.0,107.169042711,112.207656405,187.281104276,223.642965393,229.9406,197.416964416,44.9413290353,83.5365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33592.0,100.0,218.484688714,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.1106376643,100.0,107.441152148,112.753290061,188.790120548,225.495069756,223.0407,197.647086467,45.0915211736,82.767,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33595.0,100.0,223.927987323,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0148161685,100.0,107.553111569,112.852438216,189.628497371,226.798633323,225.7078,198.309990704,45.1791012441,83.0133,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33596.0,100.0,225.45848893,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0118066343,100.0,107.481044062,112.852438216,189.795924695,226.867200923,227.9989,198.777137,45.141610828,83.4047,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33597.0,100.0,225.45848893,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0087972027,100.0,107.481044062,112.852438216,189.795924695,226.867200923,227.9989,198.777137,45.141610828,83.4047,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33598.0,100.0,228.52806615,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.005787848,100.0,107.481044062,112.91859012,190.187208552,227.484698906,221.3678,199.151323973,44.5408422744,82.6206,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33599.0,100.0,229.473129383,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.1488744541,100.0,107.481044062,112.951745773,190.466564143,227.347174119,223.5649,199.353690397,44.4282173768,82.8025,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33602.0,100.0,234.290565082,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.5121463785,100.0,107.601156574,113.150042082,191.304940966,228.856440484,221.129,200.300612533,44.290547652,82.5072,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33603.0,100.0,235.362540239,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.5088494184,100.0,107.681085992,113.265768063,191.863962199,229.954301253,226.2713,199.559287635,44.453262204,82.7624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33604.0,100.0,235.362540239,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.5055525608,100.0,107.681085992,113.265768063,191.863962199,229.954301253,226.2713,199.559287635,44.453262204,82.7624,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33605.0,100.0,235.405701922,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.7358571718,100.0,107.66507099,113.034316101,190.690110626,228.513602487,230.2153,196.916335141,44.2029675815,83.0126,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33606.0,100.0,236.557263594,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.5118115954,100.0,107.593149073,112.703715984,190.075590336,228.170374901,229.3945,196.100554672,43.9902401999,82.6529,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33609.0,100.0,235.796461871,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.7817937419,100.0,107.681085992,112.836019791,190.466564143,229.679641267,228.8566,195.26538932,43.8400480615,82.4081,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33610.0,100.0,235.463582505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.918712886,100.0,107.857105419,113.216193986,191.19332275,231.051772433,222.3542,194.641254848,43.8650928887,81.662,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33611.0,100.0,235.832420194,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.8080832364,100.0,107.857105419,113.183197735,190.746229785,230.571799237,213.7699,195.635904914,43.9850929501,80.973,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33612.0,100.0,235.544219346,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.904830281,100.0,107.713115995,112.902171695,190.410755035,229.954301253,213.5527,196.045043418,44.7291394259,81.3411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33613.0,100.0,234.102619466,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3422807633,100.0,107.569126571,112.538415925,189.460759996,228.582170087,219.9325,196.899153086,44.661841056,81.7294,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33616.0,100.0,233.601487835,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.243630519,100.0,107.345062138,112.058934173,188.510454906,227.896104503,227.0459,196.252256063,44.3628396225,82.2814,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33617.0,100.0,237.021915962,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2398977137,100.0,107.1531733,111.529878344,187.113366901,226.798633323,223.1514,195.590967232,44.4624043341,81.8808,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33618.0,100.0,237.198705427,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3567969774,100.0,106.977153872,111.447148614,187.001748685,225.975432541,227.1489,200.274619168,44.4001763893,83.0386,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33619.0,100.0,235.737295141,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4737559729,100.0,106.993168874,111.166122574,185.827897113,224.122938589,229.0463,203.512188245,44.6739025218,84.5681,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33620.0,100.0,236.091009372,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4833078128,100.0,107.185057712,111.46372644,186.498536561,225.289366957,231.3105,203.454033598,44.3628396225,84.1755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33623.0,100.0,234.60265489,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3710484631,100.0,107.297162724,111.74475248,187.281104276,226.04400014,228.4485,204.975306303,44.8232495894,84.1755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33624.0,100.0,232.48578257,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7355212826,100.0,107.36107714,112.091930424,187.951743725,226.523973337,223.872,204.282003046,44.8481407673,83.4028,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33625.0,100.0,235.553216418,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.8928751987,100.0,107.313177726,112.091930424,187.392722492,225.357934557,225.5604,205.846010606,44.8356951783,83.5138,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33626.0,100.0,233.744107504,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5318003244,100.0,107.193065213,111.761330307,185.995634488,223.025467409,223.2275,207.554083088,44.4126219783,82.9755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33627.0,100.0,234.012583794,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.487704683,100.0,107.025053286,111.529878344,185.660159738,223.025467409,227.61,209.82886967,44.3877308004,84.1435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33630.0,100.0,233.702026113,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4291899655,100.0,106.96113887,111.513300518,185.772088005,223.025467409,231.8938,211.049823554,44.4250675673,84.8736,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33631.0,100.0,233.69054109,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3651793655,100.0,107.121143296,111.959786019,187.001748685,224.603301374,228.233,211.5865792,44.5370778679,84.2666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33632.0,100.0,231.080118981,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5816337252,100.0,107.025053286,111.430730189,185.492732414,221.859039041,227.5018,210.63613254,44.5744146348,84.3711,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33633.0,100.0,231.782535927,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4839727882,100.0,106.96113887,111.232274478,184.933711182,221.104405858,227.184,208.439326052,44.2508293218,83.658,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33634.0,100.0,230.170092721,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3865953403,100.0,106.985161373,111.331422633,185.157257664,221.790471441,228.6169,207.169469398,44.6614569329,83.9527,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33637.0,100.0,230.572014419,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.6616856893,100.0,107.009038285,111.083552246,184.542427324,220.624432662,229.4524,205.882136978,44.5992289881,83.8178,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33638.0,100.0,233.068896806,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.297962865,100.0,107.105128295,111.348000459,185.60435063,222.133699027,234.0483,204.87779447,44.5370778679,84.3007,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33639.0,100.0,233.130592596,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3853916241,100.0,107.137158298,111.596030248,186.610464828,222.407969425,236.603,205.835437034,44.4624043341,84.6166,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33640.0,100.0,233.156594447,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2902059559,100.0,107.209080215,111.645604326,186.610464828,222.407969425,235.8507,206.848737706,44.4748499231,84.5865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33641.0,100.0,231.637406948,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.6227620858,100.0,107.433144647,111.662182152,186.722083044,222.133699027,239.6851,208.942305009,44.3628396225,85.254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33644.0,100.0,233.184663102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.6107585595,100.0,107.441152148,111.695178403,186.666273936,221.721903842,238.5255,208.305687848,44.4748499231,85.2692,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33645.0,100.0,233.177903181,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7122067759,100.0,107.313177726,111.612608075,186.331109237,221.790471441,232.6785,207.768197926,44.5246322789,84.1776,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33646.0,100.0,235.063192416,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.651858952,100.0,107.241110218,111.430730189,185.716278897,221.516201043,233.9762,210.478116377,44.7485760556,84.6367,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33647.0,100.0,233.112612916,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7181119461,100.0,106.993168874,110.81894463,184.263071733,219.115166296,237.6547,212.458605199,44.4624043341,85.1418,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33648.0,100.0,232.485241673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5383985662,100.0,106.881063862,110.686800224,184.318880841,219.183733895,234.4905,214.742643657,44.188601377,84.8411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33651.0,100.0,232.485241673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2251401742,100.0,106.881063862,110.686800224,184.318880841,219.183733895,234.4905,214.742643657,44.188601377,84.8411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33652.0,100.0,229.518838426,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2841437363,100.0,106.937116368,110.554496417,183.592432285,217.811602729,221.1537,214.205594301,44.1388190212,83.2074,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33653.0,100.0,229.996090894,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.105776234,100.0,106.913093865,110.719796475,184.263071733,218.978031097,225.7184,212.471234744,44.1139278432,83.5245,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33654.0,100.0,233.163810663,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2204099316,100.0,106.841171949,110.752792726,184.375,219.526571893,225.8537,211.539732401,44.1388190212,83.6554,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33655.0,100.0,231.76358964,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.1748115556,100.0,106.609100015,110.422192609,183.927907034,218.566235912,223.8913,214.80579138,43.8650928887,83.6345,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33658.0,100.0,232.199364133,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.1217005068,100.0,106.593085013,110.223736897,183.704360552,218.154440726,220.6613,216.602858095,43.6908546432,83.6862,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33659.0,100.0,231.21001004,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2222023105,100.0,106.721059436,110.471766686,184.151453517,218.909073909,220.6966,217.426275033,43.6286266984,83.7002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33660.0,100.0,233.944863742,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5662435896,100.0,106.881063862,110.984244689,185.660159738,221.241541057,220.7441,219.348756063,43.6535178763,84.0574,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33661.0,100.0,233.090586096,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.8066668777,100.0,106.905231955,110.90087735,185.208726064,221.033890315,224.6459,219.065031875,44.176155788,84.4462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33662.0,100.0,232.416391459,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7745512443,100.0,107.001904329,111.351507307,186.168332672,222.559129815,223.8837,217.725419015,44.0641454874,84.2367,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33665.0,100.0,232.274874942,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.678313549,100.0,106.784391488,110.733983269,184.588004762,220.132382218,219.3134,215.11653692,43.8650928887,83.4613,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33666.0,100.0,232.55229299,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.6253923522,100.0,106.768376486,110.617141473,184.080141879,219.43891445,221.9686,216.763077086,43.7281914101,83.5676,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33667.0,100.0,230.558129779,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7258949894,100.0,106.703879707,110.650456528,184.249429507,219.924341887,223.1842,217.598536148,43.753082588,83.9105,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33668.0,100.0,228.958540428,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4078783611,100.0,106.422015677,110.216563799,183.29013295,218.676489495,222.5515,216.462023987,43.8402017107,84.0282,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33669.0,100.0,227.811361975,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2234653355,100.0,106.462344363,110.38345788,183.797995833,219.300220897,219.8035,215.013444591,43.5912899315,83.4985,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33672.0,100.0,228.217037814,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2811658377,100.0,106.591192331,110.767298324,184.588004762,220.409769325,220.4811,213.563102932,43.516770047,83.6092,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33673.0,100.0,229.169536547,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4642483483,100.0,106.534848644,110.700668214,184.644433972,220.132382218,221.9316,214.653355714,43.5291388113,83.8258,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33674.0,100.0,227.53706443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.2660176046,100.0,106.43817627,110.30009054,183.628708205,218.399102388,220.4288,213.584690642,43.7274999885,83.4324,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33675.0,100.0,227.437427129,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0269133545,100.0,106.204648427,109.665829274,182.330836392,216.388435451,223.6241,214.353330602,43.3065010533,83.5871,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
33676.0,100.0,228.517704134,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0024982068,100.0,105.890463212,109.165147033,181.427969045,215.903008014,227.1871,215.90309321,43.2322884672,84.3659,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
