Date,EUR/USD,JPY/USD,GBP/USD
01/06/2010,1.2235,0.01098418,1.4649
02/06/2010,1.2243,0.01085422,1.465
03/06/2010,1.2163,0.01080263,1.4614
04/06/2010,1.1963,0.01091822,1.4466
07/06/2010,1.192,0.01091345,1.4467
08/06/2010,1.1943,0.01094091,1.4426
09/06/2010,1.1979,0.01098177,1.4526
10/06/2010,1.2117,0.01095770,1.4704
11/06/2010,1.2091,0.01090393,1.4532
14/06/2010,1.2225,0.01093613,1.4746
15/06/2010,1.2337,0.01093852,1.4807
16/06/2010,1.2303,0.01094211,1.4782
17/06/2010,1.2385,0.01099263,1.4819
18/06/2010,1.2384,0.01102900,1.4826
21/06/2010,1.2304,0.01099384,1.4739
22/06/2010,1.2271,0.01106929,1.4811
23/06/2010,1.2321,0.01111852,1.4953
24/06/2010,1.2329,0.01117568,1.4924
25/06/2010,1.2378,0.01120448,1.5039
28/06/2010,1.2279,0.01118693,1.5111
29/06/2010,1.2188,0.01130454,1.5062
30/06/2010,1.2229,0.01131733,1.4938
01/07/2010,1.2522,0.01142204,1.518
02/07/2010,1.2547,0.01139860,1.5194
05/07/2010,1.2533,0.01139601,1.5129
06/07/2010,1.2614,0.01143379,1.5133
07/07/2010,1.2634,0.01139860,1.5193
08/07/2010,1.2693,0.01131733,1.5158
09/07/2010,1.2639,0.01128158,1.5064
12/07/2010,1.2589,0.01128668,1.5029
13/07/2010,1.2717,0.01130837,1.5166
14/07/2010,1.2737,0.01133144,1.5255
15/07/2010,1.2914,0.01142204,1.544
16/07/2010,1.2925,0.01155134,1.5299
19/07/2010,1.2945,0.01151808,1.5227
20/07/2010,1.2889,0.01144557,1.5283
21/07/2010,1.2766,0.01149029,1.5166
22/07/2010,1.2889,0.01150880,1.5269
23/07/2010,1.2909,0.01145475,1.5419
26/07/2010,1.2995,0.01151012,1.5481
27/07/2010,1.3002,0.01137915,1.5587
28/07/2010,1.2979,0.01143772,1.5576
29/07/2010,1.3085,0.01151675,1.5618
30/07/2010,1.3054,0.01157005,1.5702
02/08/2010,1.3167,0.01156604,1.5888
03/08/2010,1.3229,0.01165229,1.5942
04/08/2010,1.316,0.01159554,1.5893
05/08/2010,1.3178,0.01165908,1.5882
06/08/2010,1.3288,0.01171234,1.596
09/08/2010,1.3223,0.01164958,1.5903
10/08/2010,1.3191,0.01171783,1.5856
11/08/2010,1.2884,0.01171920,1.5682
12/08/2010,1.2828,0.01164415,1.5575
13/08/2010,1.2753,0.01159017,1.5591
16/08/2010,1.2816,0.01172058,1.5646
17/08/2010,1.288,0.01170001,1.5576
18/08/2010,1.286,0.01170548,1.56
19/08/2010,1.2819,0.01172058,1.5597
20/08/2010,1.2708,0.01167133,1.553
23/08/2010,1.2665,0.01173846,1.5519
24/08/2010,1.2674,0.01188071,1.543
25/08/2010,1.2653,0.01179384,1.5446
26/08/2010,1.2735,0.01184132,1.5539
27/08/2010,1.2738,0.01171920,1.5517
30/08/2010,1.2662,0.01181614,1.5459
31/08/2010,1.2684,0.01191043,1.535
01/09/2010,1.2802,0.01183852,1.5453
02/09/2010,1.2815,0.01186943,1.5392
03/09/2010,1.2891,0.01184834,1.5456
06/09/2010,1.2872,0.01187648,1.5402
07/09/2010,1.2698,0.01193602,1.5373
08/09/2010,1.2712,0.01191611,1.5467
09/09/2010,1.2703,0.01192037,1.5442
10/09/2010,1.2707,0.01187930,1.5351
13/09/2010,1.2872,0.01195886,1.5417
14/09/2010,1.3011,0.01203514,1.5562
15/09/2010,1.3012,0.01168360,1.5617
16/09/2010,1.3083,0.01165365,1.5631
17/09/2010,1.3042,0.01166044,1.5626
20/09/2010,1.3064,0.01166180,1.555
21/09/2010,1.3242,0.01174674,1.5615
22/09/2010,1.3393,0.01183291,1.5668
23/09/2010,1.3314,0.01185817,1.5679
24/09/2010,1.3484,0.01186098,1.5822
27/09/2010,1.3472,0.01187648,1.5852
28/09/2010,1.3583,0.01191753,1.5798
29/09/2010,1.3627,0.01195457,1.5781
30/09/2010,1.3632,0.01197461,1.5707
01/10/2010,1.3778,0.01200768,1.5834
04/10/2010,1.3683,0.01199040,1.5829
05/10/2010,1.383,0.01201923,1.5887
06/10/2010,1.3935,0.01206272,1.5885
07/10/2010,1.3917,0.01214034,1.5869
08/10/2010,1.3922,0.01218472,1.5951
11/10/2010,1.3875,0.01218175,1.5871
12/10/2010,1.3914,0.01222045,1.5793
13/10/2010,1.3962,0.01223091,1.5895
14/10/2010,1.4076,0.01226993,1.6009
15/10/2010,1.3969,0.01227747,1.5984
18/10/2010,1.3986,0.01232134,1.5934
19/10/2010,1.3728,0.01226391,1.5699
20/10/2010,1.3956,0.01232437,1.5833
21/10/2010,1.3923,0.01229709,1.5704
22/10/2010,1.3934,0.01229256,1.5678
25/10/2010,1.3979,0.01237930,1.5741
26/10/2010,1.3848,0.01227897,1.5841
27/10/2010,1.3764,0.01224140,1.5763
28/10/2010,1.3931,0.01234720,1.594
29/10/2010,1.3908,0.01242699,1.6032
01/11/2010,1.3879,0.01241002,1.6031
02/11/2010,1.4027,0.01239464,1.6022
03/11/2010,1.4132,0.01232893,1.6094
04/11/2010,1.4206,0.01239925,1.6291
05/11/2010,1.4035,0.01229709,1.6187
08/11/2010,1.3918,0.01232285,1.6132
09/11/2010,1.3775,0.01220703,1.5973
10/11/2010,1.378,0.01215657,1.6121
11/11/2010,1.3658,0.01213003,1.6106
12/11/2010,1.3699,0.01213150,1.6139
15/11/2010,1.3564,0.01201634,1.6045
16/11/2010,1.3488,0.01200480,1.5883
17/11/2010,1.3518,0.01200336,1.5893
18/11/2010,1.363,0.01197604,1.6036
19/11/2010,1.3685,0.01198178,1.5986
22/11/2010,1.3624,0.01200768,1.5961
23/11/2010,1.3375,0.01202790,1.5774
24/11/2010,1.3324,0.01196458,1.5768
25/11/2010,1.3376,0.01196315,1.5766
26/11/2010,1.3236,0.01189626,1.5618
29/11/2010,1.3123,0.01187366,1.5575
30/11/2010,1.2998,0.01195314,1.5568
01/12/2010,1.3135,0.01188071,1.5628
02/12/2010,1.3223,0.01192321,1.5599
03/12/2010,1.3408,0.01209921,1.5784
06/12/2010,1.3323,0.01210360,1.5724
07/12/2010,1.3274,0.01197748,1.5764
08/12/2010,1.3258,0.01190192,1.5803
09/12/2010,1.3239,0.01195028,1.5764
10/12/2010,1.3226,0.01192037,1.5813
13/12/2010,1.3389,0.01199184,1.5856
14/12/2010,1.3384,0.01195314,1.5779
15/12/2010,1.3221,0.01186239,1.5543
16/12/2010,1.3224,0.01190051,1.5621
17/12/2010,1.3181,0.01191611,1.5518
20/12/2010,1.312,0.01194172,1.5513
21/12/2010,1.3092,0.01194172,1.546
22/12/2010,1.3092,0.01196744,1.5381
23/12/2010,1.3115,0.01206127,1.5426
24/12/2010,1.3115,0.01206418,1.5441
27/12/2010,1.3156,0.01207437,1.5415
28/12/2010,1.3114,0.01213297,1.5381
29/12/2010,1.3231,0.01225340,1.5504
30/12/2010,1.3279,0.01226542,1.5413
31/12/2010,1.3366,0.01231830,1.5602
03/01/2011,1.3351,0.01223690,1.5477
04/01/2011,1.3298,0.01219363,1.5586
05/01/2011,1.3149,0.01200768,1.5507
06/01/2011,1.3014,0.01200624,1.5469
07/01/2011,1.2924,0.01204383,1.5556
10/01/2011,1.295,0.01208751,1.5574
11/01/2011,1.2977,0.01201489,1.5615
12/01/2011,1.313,0.01205545,1.5767
13/01/2011,1.3349,0.01208021,1.5829
14/01/2011,1.3368,0.01205400,1.5862
17/01/2011,1.3294,0.01209043,1.5891
18/01/2011,1.3382,0.01210360,1.5956
19/01/2011,1.3465,0.01218620,1.5986
20/01/2011,1.347,0.01204964,1.5902
21/01/2011,1.3615,0.01211093,1.6007
24/01/2011,1.3641,0.01211974,1.5994
25/01/2011,1.3683,0.01215657,1.5816
26/01/2011,1.369,0.01214919,1.5895
27/01/2011,1.3737,0.01206854,1.5927
28/01/2011,1.3606,0.01218026,1.5865
31/01/2011,1.3693,0.01219066,1.6016
01/02/2011,1.3831,0.01228803,1.615
02/02/2011,1.3807,0.01226692,1.6185
03/02/2011,1.3632,0.01225189,1.6145
04/02/2011,1.3588,0.01216693,1.6096
07/02/2011,1.3586,0.01214919,1.6113
08/02/2011,1.3635,0.01214181,1.6071
09/02/2011,1.3721,0.01213739,1.6093
10/02/2011,1.3595,0.01200768,1.6092
11/02/2011,1.355,0.01198465,1.6012
14/02/2011,1.3483,0.01200336,1.6029
15/02/2011,1.3483,0.01192605,1.6123
16/02/2011,1.3561,0.01196458,1.6095
17/02/2011,1.3604,0.01200624,1.6169
18/02/2011,1.3686,0.01203369,1.6236
21/02/2011,1.3675,0.01203369,1.6215
22/02/2011,1.3655,0.01208605,1.6134
23/02/2011,1.3749,0.01211827,1.6207
24/02/2011,1.3799,0.01221001,1.6131
25/02/2011,1.3744,0.01224439,1.6102
28/02/2011,1.3801,0.01223241,1.626
01/03/2011,1.3771,0.01221001,1.6258
02/03/2011,1.3866,0.01221448,1.6329
03/03/2011,1.396,0.01214476,1.6271
04/03/2011,1.3983,0.01214476,1.6268
07/03/2011,1.3973,0.01215066,1.62
08/03/2011,1.39,0.01209774,1.6152
09/03/2011,1.3902,0.01208751,1.6203
10/03/2011,1.3784,0.01205690,1.6045
11/03/2011,1.3903,0.01221299,1.6071
14/03/2011,1.3997,0.01224140,1.6179
15/03/2011,1.3993,0.01236705,1.6071
16/03/2011,1.3897,0.01252661,1.602
17/03/2011,1.4017,0.01266624,1.6132
18/03/2011,1.4165,0.01236552,1.6223
21/03/2011,1.422,0.01233958,1.6309
22/03/2011,1.4202,0.01235941,1.6383
23/03/2011,1.4126,0.01236246,1.6252
24/03/2011,1.4168,0.01235025,1.6106
25/03/2011,1.4068,0.01228501,1.6021
28/03/2011,1.4091,0.01223840,1.5997
29/03/2011,1.4095,0.01213297,1.5996
30/03/2011,1.4132,0.01206272,1.6078
31/03/2011,1.4197,0.01204238,1.606
01/04/2011,1.4224,0.01188919,1.6113
04/04/2011,1.4216,0.01190334,1.6122
05/04/2011,1.4222,0.01178967,1.6286
06/04/2011,1.4334,0.01170548,1.6332
07/04/2011,1.4307,0.01178272,1.632
08/04/2011,1.4439,0.01178133,1.6351
11/04/2011,1.4433,0.01181753,1.6349
12/04/2011,1.4478,0.01195171,1.6252
13/04/2011,1.4445,0.01193317,1.6268
14/04/2011,1.4491,0.01199040,1.6345
15/04/2011,1.4421,0.01203514,1.6293
18/04/2011,1.4236,0.01210214,1.6261
19/04/2011,1.4338,0.01212415,1.6312
20/04/2011,1.451,0.01214329,1.6402
21/04/2011,1.4543,0.01222045,1.6521
22/04/2011,1.4547,0.01220852,1.6519
25/04/2011,1.458,0.01223990,1.6497
26/04/2011,1.464,0.01226391,1.6476
27/04/2011,1.4789,0.01218917,1.6628
28/04/2011,1.4822,0.01226843,1.6646
29/04/2011,1.4826,0.01233806,1.6712
02/05/2011,1.4825,0.01230617,1.6651
03/05/2011,1.4824,0.01235025,1.6472
04/05/2011,1.483,0.01241310,1.6499
05/05/2011,1.4529,0.01247816,1.6383
06/05/2011,1.4346,0.01240387,1.6389
09/05/2011,1.435,0.01246416,1.6391
10/05/2011,1.4402,0.01237930,1.6357
11/05/2011,1.4195,0.01235025,1.6341
12/05/2011,1.424,0.01236705,1.6279
13/05/2011,1.4106,0.01237776,1.6184
16/05/2011,1.4184,0.01238390,1.6207
17/05/2011,1.4227,0.01229105,1.6248
18/05/2011,1.4233,0.01224739,1.616
19/05/2011,1.4308,0.01226843,1.6221
20/05/2011,1.4176,0.01225340,1.6261
23/05/2011,1.4049,0.01220256,1.6106
24/05/2011,1.4113,0.01220554,1.6194
25/05/2011,1.4093,0.01219958,1.6283
26/05/2011,1.4132,0.01229256,1.639
27/05/2011,1.4292,0.01236858,1.6479
30/05/2011,1.4278,0.01235483,1.6466
31/05/2011,1.4386,0.01227897,1.645
01/06/2011,1.4345,0.01235330,1.6342
02/06/2011,1.4484,0.01236399,1.6359
03/06/2011,1.4625,0.01246416,1.6435
06/06/2011,1.4568,0.01248595,1.6346
07/06/2011,1.4685,0.01250156,1.6442
08/06/2011,1.4573,0.01251877,1.6396
09/06/2011,1.4517,0.01245795,1.637
10/06/2011,1.4337,0.01245795,1.6231
13/06/2011,1.4411,0.01247349,1.638
14/06/2011,1.4449,0.01243317,1.6369
15/06/2011,1.4173,0.01235177,1.6169
16/06/2011,1.4176,0.01239771,1.6138
17/06/2011,1.4289,0.01249219,1.6165
20/06/2011,1.43,0.01246416,1.6199
21/06/2011,1.4406,0.01247660,1.6239
22/06/2011,1.4355,0.01245019,1.6068
23/06/2011,1.4237,0.01241310,1.5991
24/06/2011,1.417,0.01243008,1.5969
27/06/2011,1.428,0.01236399,1.598
28/06/2011,1.4354,0.01232437,1.5985
29/06/2011,1.4428,0.01236858,1.6059
30/06/2011,1.4514,0.01241927,1.6058
01/07/2011,1.4521,0.01237164,1.6072
04/07/2011,1.4529,0.01237930,1.6088
05/07/2011,1.4421,0.01234110,1.6057
06/07/2011,1.43,0.01235483,1.5989
07/07/2011,1.4351,0.01231527,1.5963
08/07/2011,1.4249,0.01240079,1.6039
11/07/2011,1.4017,0.01245485,1.5902
12/07/2011,1.3968,0.01259287,1.5912
13/07/2011,1.4139,0.01266784,1.6104
14/07/2011,1.4131,0.01263423,1.6134
15/07/2011,1.4145,0.01264862,1.613
18/07/2011,1.4102,0.01265502,1.6038
19/07/2011,1.4134,0.01262785,1.6116
20/07/2011,1.4227,0.01269841,1.6163
21/07/2011,1.4375,0.01274209,1.6297
22/07/2011,1.4361,0.01275672,1.6299
25/07/2011,1.4373,0.01277465,1.6296
26/07/2011,1.451,0.01283202,1.6411
27/07/2011,1.4366,0.01281886,1.6331
28/07/2011,1.4306,0.01286008,1.6339
29/07/2011,1.4379,0.01299376,1.6427
01/08/2011,1.4265,0.01296512,1.6305
02/08/2011,1.4216,0.01297521,1.631
03/08/2011,1.432,0.01299038,1.6423
04/08/2011,1.4132,0.01266143,1.6262
05/08/2011,1.4274,0.01275184,1.6358
08/08/2011,1.4206,0.01287498,1.635
09/08/2011,1.4339,0.01301574,1.6282
10/08/2011,1.4189,0.01301236,1.613
11/08/2011,1.424,0.01300897,1.6232
12/08/2011,1.4248,0.01302252,1.6276
15/08/2011,1.4442,0.01302083,1.6383
16/08/2011,1.4411,0.01303101,1.6471
17/08/2011,1.4439,0.01307873,1.6549
18/08/2011,1.4325,0.01306506,1.6503
19/08/2011,1.4393,0.01307189,1.6478
22/08/2011,1.4369,0.01303101,1.6472
23/08/2011,1.4437,0.01304291,1.6505
24/08/2011,1.4421,0.01298869,1.6381
25/08/2011,1.4383,0.01289989,1.6286
26/08/2011,1.4496,0.01304121,1.6349
29/08/2011,1.4512,0.01301744,1.6404
30/08/2011,1.4462,0.01304291,1.6316
31/08/2011,1.4379,0.01306165,1.6246
01/09/2011,1.427,0.01301744,1.6174
02/09/2011,1.4192,0.01302083,1.6222
05/09/2011,1.4092,0.01300559,1.6096
06/09/2011,1.3996,0.01287664,1.594
07/09/2011,1.409,0.01293493,1.5974
08/09/2011,1.3892,0.01290988,1.5967
09/09/2011,1.3663,0.01291155,1.5873
12/09/2011,1.3616,0.01292991,1.5827
13/09/2011,1.3695,0.01300559,1.5791
14/09/2011,1.3768,0.01305312,1.5787
15/09/2011,1.3878,0.01305483,1.5797
16/09/2011,1.3791,0.01301574,1.5789
19/09/2011,1.3698,0.01307189,1.5715
20/09/2011,1.3665,0.01309243,1.5725
21/09/2011,1.3607,0.01304291,1.5522
22/09/2011,1.3462,0.01311475,1.5345
23/09/2011,1.3502,0.01304631,1.5476
26/09/2011,1.3495,0.01308215,1.555
27/09/2011,1.3596,0.01303271,1.5631
28/09/2011,1.355,0.01307702,1.5581
29/09/2011,1.3585,0.01302592,1.5602
30/09/2011,1.3395,0.01297521,1.5591
03/10/2011,1.3224,0.01305823,1.547
04/10/2011,1.3343,0.01300897,1.5467
05/10/2011,1.3342,0.01302761,1.5455
06/10/2011,1.3443,0.01305823,1.5449
07/10/2011,1.3395,0.01301236,1.5555
10/10/2011,1.3637,0.01304801,1.5665
11/10/2011,1.3674,0.01304461,1.5608
12/10/2011,1.3803,0.01294498,1.5772
13/10/2011,1.379,0.01301066,1.5766
14/10/2011,1.3875,0.01294833,1.5806
17/10/2011,1.3748,0.01302083,1.5753
18/10/2011,1.3788,0.01302761,1.574
19/10/2011,1.375,0.01302083,1.577
20/10/2011,1.3784,0.01301405,1.5799
21/10/2011,1.3869,0.01313370,1.5944
24/10/2011,1.3925,0.01314924,1.5979
25/10/2011,1.391,0.01317175,1.6004
26/10/2011,1.3902,0.01310615,1.5967
27/10/2011,1.4179,0.01316829,1.6081
28/10/2011,1.4165,0.01320655,1.6124
31/10/2011,1.384,0.01279590,1.6081
01/11/2011,1.3678,0.01276324,1.5931
02/11/2011,1.3745,0.01280737,1.5946
03/11/2011,1.3831,0.01281722,1.6042
04/11/2011,1.3769,0.01279918,1.603
07/11/2011,1.377,0.01281558,1.6048
08/11/2011,1.3837,0.01287332,1.6103
09/11/2011,1.3546,0.01285181,1.5922
10/11/2011,1.3595,0.01287830,1.5921
11/11/2011,1.3746,0.01296680,1.6065
14/11/2011,1.3637,0.01297185,1.5911
15/11/2011,1.3541,0.01298195,1.5827
16/11/2011,1.3484,0.01298869,1.5748
17/11/2011,1.3463,0.01299714,1.5747
18/11/2011,1.3517,0.01300390,1.5786
21/11/2011,1.3505,0.01299883,1.5656
22/11/2011,1.351,0.01299376,1.5632
23/11/2011,1.3356,0.01292991,1.5534
24/11/2011,1.3338,0.01297185,1.5487
25/11/2011,1.3233,0.01286339,1.5448
28/11/2011,1.3294,0.01282215,1.549
29/11/2011,1.3327,0.01283697,1.5608
30/11/2011,1.344,0.01289490,1.5701
01/12/2011,1.3456,0.01287332,1.5684
02/12/2011,1.3402,0.01282544,1.5598
05/12/2011,1.3392,0.01287001,1.5638
06/12/2011,1.3401,0.01287332,1.5596
07/12/2011,1.3413,0.01287830,1.5708
08/12/2011,1.3331,0.01287332,1.563
09/12/2011,1.337,0.01290489,1.566
12/12/2011,1.3185,0.01283697,1.5579
13/12/2011,1.3027,0.01282215,1.5468
14/12/2011,1.2984,0.01281394,1.5467
15/12/2011,1.3016,0.01283697,1.551
16/12/2011,1.3034,0.01285347,1.552
19/12/2011,1.2996,0.01282051,1.5497
20/12/2011,1.3076,0.01284521,1.5659
21/12/2011,1.3043,0.01280737,1.5676
22/12/2011,1.3051,0.01279426,1.5679
23/12/2011,1.3038,0.01281558,1.5592
26/12/2011,1.3059,0.01284026,1.5629
27/12/2011,1.3066,0.01284191,1.5668
28/12/2011,1.2938,0.01283532,1.545
29/12/2011,1.2961,0.01288493,1.5416
30/12/2011,1.2941,0.01299545,1.553
02/01/2012,1.2922,0.01300728,1.5495
03/01/2012,1.305,0.01305142,1.5643
04/01/2012,1.2947,0.01303441,1.5623
05/01/2012,1.2779,0.01295840,1.5484
06/01/2012,1.2721,0.01298364,1.5424
09/01/2012,1.2769,0.01301574,1.5461
10/01/2012,1.2774,0.01302083,1.5479
11/01/2012,1.2705,0.01301066,1.5327
12/01/2012,1.2825,0.01302592,1.5335
13/01/2012,1.2684,0.01299714,1.532
16/01/2012,1.2675,0.01303101,1.5332
17/01/2012,1.2723,0.01301744,1.5322
18/01/2012,1.2849,0.01302422,1.5428
19/01/2012,1.2957,0.01296008,1.5485
20/01/2012,1.2928,0.01299714,1.5554
23/01/2012,1.3033,0.01299207,1.5573
24/01/2012,1.3023,0.01286670,1.5612
25/01/2012,1.311,0.01286835,1.5666
26/01/2012,1.3105,0.01290988,1.5688
27/01/2012,1.3215,0.01304121,1.5732
30/01/2012,1.3117,0.01310615,1.5686
31/01/2012,1.3083,0.01312508,1.5759
01/02/2012,1.3153,0.01311991,1.5826
02/02/2012,1.3147,0.01313197,1.5807
03/02/2012,1.3146,0.01306335,1.5809
06/02/2012,1.3131,0.01305994,1.5825
07/02/2012,1.3244,0.01302252,1.5894
08/02/2012,1.326,0.01299038,1.582
09/02/2012,1.3284,0.01287498,1.5817
10/02/2012,1.3166,0.01288992,1.5735
13/02/2012,1.3191,0.01288659,1.5769
14/02/2012,1.3115,0.01274859,1.5683
15/02/2012,1.3074,0.01276324,1.5699
16/02/2012,1.3153,0.01267266,1.581
17/02/2012,1.3157,0.01258019,1.5837
20/02/2012,1.3241,0.01256755,1.5845
21/02/2012,1.3236,0.01255335,1.5783
22/02/2012,1.3245,0.01246105,1.5672
23/02/2012,1.3365,0.01252191,1.5732
24/02/2012,1.3463,0.01235941,1.5893
27/02/2012,1.34,0.01242236,1.5821
28/02/2012,1.3461,0.01242390,1.5896
29/02/2012,1.3322,0.01230617,1.5917
01/03/2012,1.3306,0.01232893,1.5945
02/03/2012,1.3207,0.01222493,1.5838
05/03/2012,1.3221,0.01227445,1.5864
06/03/2012,1.3112,0.01237623,1.5716
07/03/2012,1.3148,0.01231830,1.5736
08/03/2012,1.3266,0.01225790,1.582
09/03/2012,1.3114,0.01213444,1.5674
12/03/2012,1.315,0.01216115,1.5635
13/03/2012,1.3071,0.01204964,1.5693
14/03/2012,1.302,0.01194072,1.5672
15/03/2012,1.3094,0.01199184,1.5718
16/03/2012,1.3168,0.01200048,1.5831
19/03/2012,1.3236,0.01200336,1.589
20/03/2012,1.3217,0.01193830,1.5855
21/03/2012,1.3207,0.01198609,1.5864
22/03/2012,1.3187,0.01211709,1.5816
23/03/2012,1.3262,0.01212473,1.5872
26/03/2012,1.3361,0.01208298,1.5964
27/03/2012,1.3329,0.01203369,1.5958
28/03/2012,1.3321,0.01207510,1.589
29/03/2012,1.3293,0.01212856,1.5942
30/03/2012,1.3336,0.01208649,1.5996
02/04/2012,1.3328,0.01218546,1.6033
03/04/2012,1.3229,0.01206709,1.5908
04/04/2012,1.3139,0.01212415,1.5889
05/04/2012,1.3064,0.01213194,1.5822
06/04/2012,1.3088,0.01226106,1.5877
09/04/2012,1.3117,0.01225490,1.5904
10/04/2012,1.3076,0.01239464,1.5869
11/04/2012,1.3102,0.01236078,1.5902
12/04/2012,1.3187,0.01238390,1.5966
13/04/2012,1.3072,0.01233456,1.5843
16/04/2012,1.3138,0.01242668,1.5897
17/04/2012,1.313,0.01236093,1.5935
18/04/2012,1.3114,0.01230860,1.6021
19/04/2012,1.3134,0.01226542,1.6054
20/04/2012,1.3215,0.01226346,1.6133
23/04/2012,1.3154,0.01232437,1.613
24/04/2012,1.3182,0.01229861,1.6135
25/04/2012,1.3214,0.01229558,1.6165
26/04/2012,1.324,0.01234628,1.6196
27/04/2012,1.3247,0.01244260,1.6263
30/04/2012,1.3236,0.01252975,1.623
01/05/2012,1.3235,0.01247224,1.6221
02/05/2012,1.3156,0.01247940,1.6192
03/05/2012,1.315,0.01246261,1.618
04/05/2012,1.3089,0.01252505,1.615
07/05/2012,1.3058,0.01250813,1.6189
08/05/2012,1.3016,0.01252677,1.6159
09/05/2012,1.2942,0.01255808,1.6141
10/05/2012,1.2946,0.01250312,1.615
11/05/2012,1.2922,0.01251705,1.6073
14/05/2012,1.2839,0.01252348,1.6097
15/05/2012,1.2728,0.01246401,1.5994
16/05/2012,1.2723,0.01246727,1.5915
17/05/2012,1.27,0.01261622,1.5799
18/05/2012,1.2773,0.01265358,1.5822
21/05/2012,1.2816,0.01261368,1.584
22/05/2012,1.2676,0.01251204,1.5749
23/05/2012,1.2584,0.01258035,1.5702
24/05/2012,1.2533,0.01256123,1.5664
25/05/2012,1.2518,0.01255650,1.5657
28/05/2012,1.2543,0.01258700,1.5684
29/05/2012,1.2493,0.01257671,1.5641
30/05/2012,1.2373,0.01265182,1.5485
31/05/2012,1.2375,0.01275835,1.5422
01/06/2012,1.2408,0.0128,1.5358
04/06/2012,1.2496,0.01276161,1.5387
05/06/2012,1.2446,0.01269744,1.5373
06/06/2012,1.2572,0.01262004,1.5497
07/06/2012,1.2582,0.01255350,1.5539
08/06/2012,1.2501,0.01260191,1.5467
11/06/2012,1.2483,0.01258510,1.5487
12/06/2012,1.2499,0.01258320,1.557
13/06/2012,1.2571,0.01260239,1.5515
14/06/2012,1.2614,0.01261034,1.5548
15/06/2012,1.2645,0.01271229,1.5688
18/06/2012,1.2577,0.01264030,1.5668
19/06/2012,1.2691,0.01265086,1.5739
20/06/2012,1.267,0.01258051,1.5692
21/06/2012,1.2545,0.01245950,1.5587
22/06/2012,1.2565,0.01243580,1.5583
25/06/2012,1.25,0.01255492,1.5572
26/06/2012,1.2499,0.01258637,1.5645
27/06/2012,1.2469,0.01254233,1.5566
28/06/2012,1.2445,0.01259160,1.5512
29/06/2012,1.2654,0.01251313,1.5671
02/07/2012,1.2583,0.01258178,1.5695
03/07/2012,1.2607,0.01252740,1.5691
04/07/2012,1.2533,0.01252693,1.5603
05/07/2012,1.2389,0.01251674,1.5527
06/07/2012,1.2275,0.01256060,1.5483
09/07/2012,1.231,0.01256612,1.5522
10/07/2012,1.2252,0.01259826,1.5514
11/07/2012,1.2233,0.01255146,1.5493
12/07/2012,1.221,0.01261224,1.5438
13/07/2012,1.224,0.01261670,1.557
16/07/2012,1.2279,0.01268649,1.5633
17/07/2012,1.2281,0.01264222,1.5643
18/07/2012,1.2276,0.01269615,1.5653
19/07/2012,1.2271,0.01272442,1.5719
20/07/2012,1.2164,0.01274421,1.5617
23/07/2012,1.2134,0.01275917,1.5522
24/07/2012,1.2064,0.01278870,1.5506
25/07/2012,1.2152,0.01279918,1.5496
26/07/2012,1.2282,0.01277579,1.5687
27/07/2012,1.2317,0.01274372,1.5733
30/07/2012,1.2253,0.01278723,1.569
31/07/2012,1.2308,0.01280131,1.5679
01/08/2012,1.2239,0.01274209,1.5554
02/08/2012,1.2176,0.01278445,1.5509
03/08/2012,1.2379,0.01273123,1.564
06/08/2012,1.2412,0.01278788,1.5619
07/08/2012,1.2405,0.01271617,1.5633
08/08/2012,1.2358,0.01273869,1.5653
09/08/2012,1.2292,0.01272620,1.563
10/08/2012,1.2293,0.01277791,1.5668
13/08/2012,1.2332,0.01276145,1.5684
14/08/2012,1.2324,0.01270535,1.5684
15/08/2012,1.2287,0.01267796,1.5687
16/08/2012,1.2362,0.01261399,1.5739
17/08/2012,1.2318,0.01257165,1.5683
20/08/2012,1.2344,0.01259541,1.5707
21/08/2012,1.2465,0.01262004,1.5777
22/08/2012,1.2518,0.01274031,1.5861
23/08/2012,1.2561,0.01274664,1.5862
24/08/2012,1.2516,0.01270648,1.5806
27/08/2012,1.2496,0.01269792,1.5791
28/08/2012,1.2563,0.01273609,1.5822
29/08/2012,1.2528,0.01270890,1.5833
30/08/2012,1.2515,0.01271957,1.5793
31/08/2012,1.2578,0.01277416,1.5881
03/09/2012,1.2593,0.01277302,1.5886
04/09/2012,1.257,0.01275672,1.5877
05/09/2012,1.2598,0.01275672,1.5906
06/09/2012,1.2639,0.01268037,1.5937
07/09/2012,1.2798,0.01277694,1.5999
10/09/2012,1.2761,0.01277955,1.599
11/09/2012,1.2855,0.01286603,1.6067
12/09/2012,1.2895,0.01285347,1.6105
13/09/2012,1.2988,0.01290505,1.6154
14/09/2012,1.3122,0.01276128,1.623
17/09/2012,1.3101,0.01270115,1.6236
18/09/2012,1.3035,0.01268230,1.624
19/09/2012,1.3056,0.01276324,1.6221
20/09/2012,1.2969,0.01277498,1.6217
21/09/2012,1.2989,0.01279918,1.625
24/09/2012,1.2927,0.01284439,1.6216
25/09/2012,1.2906,0.01285958,1.6198
26/09/2012,1.2857,0.01286785,1.6156
27/09/2012,1.2914,0.01288825,1.6237
28/09/2012,1.2844,0.01282544,1.6126
01/10/2012,1.288,0.01282051,1.6126
02/10/2012,1.2919,0.01280409,1.6142
03/10/2012,1.29,0.01273690,1.6073
